# timestamps [seconds],pts
750696.119488,16737551
750696.169630,16740837
750696.207329,16743308
750696.234231,16745071
750696.256145,16746507
750696.276973,16747872
750696.301467,16749477
750696.323399,16750914
750696.343877,16752256
750696.365127,16753649
750696.386570,16755054
750696.411387,16756681
750696.433841,16758152
750696.454533,16759508
750696.474292,16760803
750696.501714,16762600
750696.520762,16763848
750696.538659,16765021
750696.561181,16766497
750696.581372,16767821
750696.605300,16769389
750696.623681,16770593
750696.644856,16771981
750696.666933,16773428
750696.689909,16774933
750696.710735,16776298
750696.732053,16777695
750696.754070,16779138
750696.774771,16780495
750696.802277,16782298
750696.824017,16783722
750696.844897,16785091
750696.867555,16786576
750696.887432,16787878
750696.906382,16789120
750696.929195,16790615
750696.950051,16791982
750696.974157,16793562
750696.994827,16794916
750697.019334,16796522
750697.035457,16797579
750697.055891,16798918
750697.074349,16800128
750697.093796,16801402
750697.111847,16802585
750697.130473,16803806
750697.151807,16805204
750697.175072,16806729
750697.195459,16808065
750697.218590,16809581
750697.242715,16811162
750697.263841,16812546
750697.285250,16813949
750697.306495,16815341
750697.325103,16816561
750697.346388,16817956
750697.370448,16819533
750697.390520,16820848
750697.409402,16822085
750697.431262,16823518
750697.454231,16825023
750697.477503,16826548
750697.497816,16827880
750697.522233,16829480
750697.542254,16830792
750697.564547,16832253
750697.589217,16833870
750697.608233,16835116
750697.629677,16836521
750697.649639,16837829
750697.671303,16839249
750697.693875,16840728
750697.715548,16842149
750697.737532,16843589
750697.762091,16845199
750697.785760,16846750
750697.807925,16848203
750697.831879,16849772
750697.853435,16851185
750697.876903,16852723
750697.897036,16854043
750697.918970,16855480
750697.940772,16856909
750697.966646,16858604
750697.989706,16860116
750698.014957,16861771
750698.039319,16863367
750698.065776,16865101
750698.089523,16866657
750698.111173,16868076
750698.135069,16869642
750698.156811,16871067
750698.180103,16872593
750698.202005,16874029
750698.224667,16875514
750698.249207,16877122
750698.271364,16878574
750698.293972,16880056
750698.317150,16881575
750698.341530,16883172
750698.363390,16884605
750698.386273,16886105
750698.409002,16887594
750698.431656,16889079
750698.454149,16890553
750698.477991,16892115
750698.500832,16893612
750698.526080,16895267
750698.548373,16896728
750698.571453,16898240
750698.593261,16899670
750698.614172,16901040
750698.637486,16902568
750698.659915,16904038
750698.684958,16905679
750698.706639,16907100
750698.728476,16908531
750698.757412,16910427
750698.778691,16911822
750698.797785,16913073
750698.819613,16914504
750698.838074,16915713
750698.858375,16917044
750698.875367,16918157
750698.902336,16919925
750698.921551,16921184
750698.940755,16922443
750698.963363,16923924
750698.987255,16925490
750699.009115,16926923
750699.030671,16928335
750699.052303,16929753
750699.075594,16931279
750699.098874,16932805
750699.122522,16934355
750699.145329,16935849
750699.165855,16937195
750699.185217,16938463
750699.206684,16939870
750699.227065,16941206
750699.252415,16942867
750699.275249,16944364
750699.301649,16946094
750699.325345,16947647
750699.350573,16949300
750699.376514,16951000
750699.401205,16952618
750699.429006,16954440
750699.451701,16955928
750699.475355,16957478
750699.499917,16959087
750699.523537,16960635
750699.553369,16962590
750699.577981,16964203
750699.602040,16965780
750699.625958,16967347
750699.648458,16968822
750699.670720,16970281
750699.697256,16972020
750699.721595,16973615
750699.743887,16975076
750699.767490,16976623
750699.790931,16978159
750699.814223,16979685
750699.838013,16981244
750699.863003,16982882
750699.886131,16984398
750699.909273,16985915
750699.930898,16987332
750699.955691,16988957
750699.981403,16990642
750700.005203,16992201
750700.029742,16993809
750700.050867,16995194
750700.074283,16996728
750700.101246,16998495
750700.122151,16999865
750700.147078,17001499
750700.172316,17003153
750700.198791,17004888
750700.223717,17006522
750700.260425,17008927
750700.290608,17010905
750700.313941,17012434
750700.337106,17013953
750700.362600,17015623
750700.386483,17017188
750700.411666,17018839
750700.434521,17020337
750700.459891,17021999
750700.482536,17023483
750700.505791,17025007
750700.526557,17026368
750700.551290,17027989
750700.578349,17029762
750700.600835,17031236
750700.625421,17032847
750700.648358,17034350
750700.674018,17036032
750700.699475,17037700
750700.721906,17039170
750700.746504,17040782
750700.767566,17042163
750700.795320,17043982
750700.816834,17045392
750700.837189,17046725
750700.858921,17048150
750700.882914,17049722
750700.905998,17051235
750700.929465,17052773
750700.952358,17054273
750700.975190,17055769
750701.001218,17057475
750701.027912,17059225
750701.057981,17061195
750701.081675,17062748
750701.101813,17064068
750701.125865,17065644
750701.149501,17067193
750701.172131,17068676
750701.197931,17070367
750701.219793,17071799
750701.242272,17073273
750701.264294,17074716
750701.286497,17076171
750701.311398,17077803
750701.335553,17079386
750701.356920,17080786
750701.378182,17082179
750701.400133,17083618
750701.419768,17084905
750701.439489,17086197
750701.462500,17087705
750701.487800,17089363
750701.511063,17090888
750701.537411,17092615
750701.567236,17094569
750701.590743,17096110
750701.612114,17097510
750701.637378,17099166
750701.659601,17100622
750701.685974,17102351
750701.709956,17103922
750701.734711,17105545
750701.757986,17107070
750701.782208,17108657
750701.805789,17110203
750701.832482,17111952
750701.853707,17113343
750701.875129,17114747
750701.901164,17116453
750701.924614,17117990
750701.947256,17119474
750701.970141,17120973
750701.989572,17122247
750702.011478,17123683
750702.037182,17125367
750702.057493,17126698
750702.081430,17128267
750702.105291,17129831
750702.126633,17131229
750702.150295,17132780
750702.171633,17134178
750702.192272,17135531
750702.213476,17136920
750702.238790,17138579
750702.260056,17139973
750702.283294,17141496
750702.305449,17142948
750702.325205,17144243
750702.344445,17145504
750702.368353,17147070
750702.390877,17148546
750702.415613,17150167
750702.438302,17151654
750702.458947,17153007
750702.482141,17154527
750702.501633,17155805
750702.523280,17157223
750702.541201,17158398
750702.561720,17159743
750702.587479,17161431
750702.608098,17162782
750702.630442,17164246
750702.650484,17165560
750702.671891,17166963
750702.695286,17168496
750702.719203,17170063
750702.740462,17171456
750702.766029,17173132
750702.791376,17174793
750702.816554,17176443
750702.841210,17178059
750702.866619,17179724
750702.890604,17181296
750702.915774,17182946
750702.937696,17184382
750702.957702,17185693
750702.991784,17187927
750703.018944,17189707
750703.031348,17190520
750703.049471,17191707
750703.070636,17193094
750703.094923,17194686
750703.120098,17196336
750703.131419,17197078
750703.146922,17198094
750703.160894,17199009
750703.177426,17200093
750703.192951,17201110
750703.218432,17202780
750703.228820,17203461
750703.246886,17204645
750703.260863,17205561
750703.280839,17206870
750703.307079,17208590
750703.333497,17210321
750703.359272,17212010
750703.386060,17213766
750703.397278,17214501
750703.412869,17215523
750703.435768,17217023
750703.456770,17218400
750703.475995,17219660
750703.494302,17220859
750703.502261,17221381
750703.519952,17222540
750703.537143,17223667
750703.544882,17224174
750703.564985,17225492
750703.581058,17226545
750703.602789,17227969
750703.625708,17229471
750703.651684,17231173
750703.678308,17232918
750703.702324,17234492
750703.715146,17235332
750703.729106,17236247
750703.752660,17237791
750703.765021,17238601
750703.782094,17239720
750703.805038,17241223
750703.826650,17242640
750703.837410,17243345
750703.849010,17244105
750703.866955,17245281
750703.889145,17246735
750703.914765,17248414
750703.937460,17249902
750703.961321,17251465
750703.971746,17252149
750703.989547,17253315
750704.010106,17254663
750704.035005,17256294
750704.048959,17257209
750704.067295,17258410
750704.081430,17259337
750704.101116,17260627
750704.129727,17262502
750704.153899,17264086
750704.175726,17265517
750704.186471,17266221
750704.201115,17267180
750704.221573,17268521
750704.244307,17270011
750704.254681,17270691
750704.274315,17271978
750704.286360,17272767
750704.301701,17273772
750704.354008,17277200
750704.398029,17280085
750704.423285,17281740
750704.448058,17283364
750704.459466,17284111
750704.480004,17285457
750704.489947,17286109
750704.507964,17287290
750704.521900,17288203
750704.536993,17289192
750704.558087,17290575
750704.571453,17291450
750704.588654,17292578
750704.617703,17294481
750704.642466,17296104
750704.667828,17297766
750704.678766,17298483
750704.698579,17299782
750704.721514,17301285
750704.736966,17302297
750704.756452,17303574
750704.779871,17305109
750704.805275,17306774
750704.829643,17308371
750704.853188,17309914
750704.878035,17311542
750704.905138,17313319
750704.926587,17314724
750704.950201,17316272
750704.975028,17317899
750704.998515,17319438
750705.022882,17321035
750705.047729,17322663
750705.071326,17324210
750705.095731,17325809
750705.116370,17327162
750705.138937,17328641
750705.159419,17329983
750705.184283,17331612
750705.207025,17333103
750705.231002,17334674
750705.254090,17336187
750705.276517,17337657
750705.299819,17339184
750705.321432,17340600
750705.344424,17342107
750705.366641,17343563
750705.390789,17345146
750705.415433,17346761
750705.438652,17348282
750705.459505,17349649
750705.482898,17351182
750705.506930,17352757
750705.531155,17354345
750705.556567,17356010
750705.579488,17357512
750705.606609,17359289
750705.631516,17360922
750705.656137,17362535
750705.679866,17364090
750705.701241,17365491
750705.723414,17366944
750705.745787,17368410
750705.767848,17369856
750705.790641,17371350
750705.813684,17372860
750705.834399,17374218
750705.854634,17375544
750705.877540,17377045
750705.902255,17378665
750705.923578,17380062
750705.946628,17381573
750705.967166,17382919
750705.990499,17384448
750706.014565,17386025
750706.037862,17387552
750706.059721,17388984
750706.082611,17390484
750706.103845,17391876
750706.130402,17393616
750706.156246,17395310
750706.183920,17397123
750706.210262,17398850
750706.233365,17400364
750706.258478,17402010
750706.280160,17403431
750706.307620,17405230
750706.329976,17406695
750706.355523,17408369
750706.379668,17409952
750706.404689,17411592
750706.426106,17412995
750706.447507,17414398
750706.470081,17415877
750706.494464,17417475
750706.519290,17419102
750706.543813,17420709
750706.571569,17422528
750706.594152,17424008
750706.622460,17425863
750706.647489,17427503
750706.670874,17429036
750706.697371,17430773
750706.726333,17432671
750706.760206,17434890
750706.783814,17436438
750706.813748,17438399
750706.848448,17440673
750706.875508,17442447
750706.902729,17444231
750706.930864,17446074
750706.957328,17447809
750706.988068,17449823
750707.012244,17451408
750707.036435,17452993
750707.064293,17454819
750707.093295,17456719
750707.121340,17458557
750707.147042,17460242
750707.173715,17461990
750707.196257,17463467
750707.222610,17465194
750707.251229,17467070
750707.275301,17468647
750707.299711,17470247
750707.324092,17471845
750707.350399,17473569
750707.379735,17475491
750707.407902,17477337
750707.434597,17479087
750707.458187,17480633
750707.482684,17482238
750707.506022,17483767
750707.530694,17485384
750707.560505,17487338
750707.589549,17489241
750707.615709,17490956
750707.646786,17492992
750707.677706,17495019
750707.704120,17496750
750707.734722,17498755
750707.763319,17500629
750707.790441,17502407
750707.819223,17504293
750707.844057,17505921
750707.871508,17507720
750707.901695,17509698
750707.928285,17511440
750707.954219,17513140
750707.985566,17515194
750708.017835,17517309
750708.045106,17519096
750708.072963,17520922
750708.100289,17522713
750708.131188,17524738
750708.157653,17526472
750708.181901,17528061
750708.205647,17529617
750708.233409,17531437
750708.264778,17533493
750708.289427,17535108
750708.314336,17536740
750708.341747,17538537
750708.366659,17540169
750708.391722,17541812
750708.418195,17543547
750708.439580,17544948
750708.465769,17546664
750708.488312,17548142
750708.512440,17549723
750708.538438,17551427
750708.564207,17553116
750708.589894,17554799
750708.617295,17556595
750708.639773,17558068
750708.664339,17559678
750708.687292,17561182
750708.714706,17562979
750708.740057,17564640
750708.765532,17566309
750708.789726,17567895
750708.814013,17569487
750708.836082,17570933
750708.859988,17572500
750708.886511,17574238
750708.910562,17575814
750708.939028,17577679
750708.965433,17579410
750708.990304,17581040
750709.013796,17582579
750709.037047,17584103
750709.060181,17585619
750709.084045,17587183
750709.108578,17588791
750709.132179,17590338
750709.159561,17592132
750709.182631,17593644
750709.206874,17595233
750709.232144,17596889
750709.256290,17598471
750709.277644,17599871
750709.301749,17601450
750709.326490,17603072
750709.351518,17604712
750709.377919,17606442
750709.402375,17608045
750709.427583,17609697
750709.451311,17611252
750709.475856,17612861
750709.502717,17614621
750709.523850,17616006
750709.545784,17617443
750709.569533,17619000
750709.592362,17620496
750709.617510,17622144
750709.639718,17623599
750709.662941,17625121
750709.683713,17626482
750709.705727,17627925
750709.726722,17629301
750709.749783,17630812
750709.800326,17634125
750709.834074,17636336
750709.858681,17637949
750709.882192,17639490
750709.901366,17640746
750709.919609,17641942
750709.937509,17643115
750709.955646,17644304
750709.973154,17645451
750709.981970,17646029
750710.000613,17647250
750710.022291,17648671
750710.045839,17650214
750710.066407,17651562
750710.089779,17653094
750710.112791,17654602
750710.136387,17656148
750710.158835,17657620
750710.182232,17659153
750710.204681,17660624
750710.226353,17662044
750710.247839,17663452
750710.273269,17665119
750710.294090,17666483
750710.316289,17667938
750710.338272,17669379
750710.361438,17670897
750710.384258,17672393
750710.405662,17673795
750710.425584,17675101
750710.446736,17676487
750710.468666,17677924
750710.491384,17679413
750710.512115,17680772
750710.534055,17682210
750710.557194,17683726
750710.578848,17685145
750710.600122,17686539
750710.623642,17688081
750710.644582,17689453
750710.670180,17691131
750710.690861,17692486
750710.712587,17693910
750710.735449,17695408
750710.755999,17696755
750710.777540,17698166
750710.799131,17699581
750710.821501,17701047
750710.844437,17702550
750710.869587,17704199
750710.888273,17705423
750710.907994,17706716
750710.931647,17708266
750710.954064,17709735
750710.975958,17711170
750710.999110,17712687
750711.022809,17714240
750711.044500,17715662
750711.071675,17717443
750711.094896,17718964
750711.119506,17720577
750711.172786,17724069
750711.217188,17726979
750711.240371,17728498
750711.263115,17729989
750711.287385,17731579
750711.310821,17733115
750711.336048,17734768
750711.360469,17736369
750711.384672,17737955
750711.410712,17739661
750711.435446,17741282
750711.456958,17742692
750711.478791,17744123
750711.504002,17745775
750711.524503,17747119
750711.545475,17748493
750711.571630,17750207
750711.593783,17751659
750711.615422,17753077
750711.640190,17754700
750711.664660,17756304
750711.692096,17758102
750711.713784,17759523
750711.735629,17760955
750711.758474,17762452
750711.783513,17764093
750711.808376,17765722
750711.836101,17767539
750711.862957,17769299
750711.887322,17770896
750711.912527,17772548
750711.938409,17774244
750711.960265,17775676
750711.984557,17777268
750712.007055,17778743
750712.029831,17780235
750712.051224,17781637
750712.072242,17783015
750712.094823,17784495
750712.119601,17786118
750712.141097,17787527
750712.162068,17788901
750712.181358,17790166
750712.204545,17791685
750712.225852,17793082
750712.250426,17794692
750712.274040,17796240
750712.298319,17797831
750712.320459,17799282
750712.343597,17800798
750712.364222,17802150
750712.388771,17803758
750712.412628,17805322
750712.435819,17806842
750712.459382,17808386
750712.480965,17809800
750712.505687,17811420
750712.530226,17813029
750712.553816,17814575
750712.576777,17816079
750712.602387,17817758
750712.625676,17819284
750712.647772,17820732
750712.672198,17822333
750712.700829,17824209
750712.723110,17825669
750712.746902,17827229
750712.770955,17828805
750712.794077,17830320
750712.820975,17832083
750712.840220,17833344
750712.859225,17834590
750712.881980,17836081
750712.905409,17837616
750712.923953,17838832
750712.941569,17839986
750712.962195,17841338
750712.982982,17842700
750713.006285,17844227
750713.029692,17845761
750713.050251,17847108
750713.073121,17848607
750713.095721,17850088
750713.118122,17851556
750713.143202,17853200
750713.165929,17854689
750713.189380,17856226
750713.210191,17857590
750713.232221,17859034
750713.255244,17860543
750713.275613,17861878
750713.298887,17863403
750713.318639,17864697
750713.339273,17866050
750713.360084,17867413
750713.383917,17868975
750713.406206,17870436
750713.429201,17871943
750713.454979,17873632
750713.476678,17875054
750713.502169,17876725
750713.526672,17878331
750713.548697,17879774
750713.573498,17881399
750713.593892,17882736
750713.615552,17884155
750713.638113,17885634
750713.659099,17887009
750713.680970,17888443
750713.706316,17890104
750713.732305,17891807
750713.755920,17893355
750713.780257,17894949
750713.804561,17896542
750713.830745,17898258
750713.853568,17899754
750713.882723,17901665
750713.906081,17903195
750713.929575,17904735
750713.953565,17906307
750713.975212,17907726
750713.994778,17909008
750714.013512,17910236
750714.032789,17911499
750714.055094,17912961
750714.076684,17914376
750714.098989,17915838
750714.119717,17917196
750714.142877,17918714
750714.164524,17920132
750714.187082,17921611
750714.211536,17923213
750714.236143,17924826
750714.255806,17926115
750714.276659,17927481
750714.299565,17928982
750714.320784,17930373
750714.339393,17931592
750714.360321,17932964
750714.382179,17934396
750714.406315,17935978
750714.426670,17937312
750714.446632,17938620
750714.470059,17940156
750714.491315,17941549
750714.509837,17942762
750714.530170,17944095
750714.550564,17945432
750714.574130,17946976
750714.597634,17948516
750714.620775,17950033
750714.645884,17951678
750714.667537,17953097
750714.691600,17954674
750714.720174,17956547
750714.744305,17958128
750714.768528,17959716
750714.792211,17961268
750714.815228,17962776
750714.836346,17964160
750714.858159,17965590
750714.883376,17967242
750714.909927,17968982
750714.936235,17970706
750714.960610,17972304
750714.985064,17973906
750715.011756,17975656
750715.032016,17976983
750715.056050,17978559
750715.078534,17980032
750715.098240,17981323
750715.118373,17982643
750715.137418,17983891
750715.157672,17985218
750715.179103,17986623
750715.206209,17988399
750715.230428,17989986
750715.253390,17991491
750715.276483,17993005
750715.299209,17994494
750715.325741,17996233
750715.348488,17997723
750715.374023,17999397
750715.394368,18000730
750715.417551,18002250
750715.439404,18003682
750715.460459,18005061
750715.483310,18006559
750715.506320,18008067
750715.533782,18009867
750715.557238,18011404
750715.584463,18013188
750715.608191,18014743
750715.631338,18016260
750715.656887,18017934
750715.684112,18019719
750715.706968,18021216
750715.732662,18022900
750715.758094,18024567
750715.779665,18025981
750715.807097,18027778
750715.833592,18029515
750715.855723,18030965
750715.879215,18032505
750715.902325,18034019
750715.922685,18035353
750715.943496,18036717
750715.965607,18038166
750715.989461,18039730
750716.008761,18040994
750716.032281,18042536
750716.054830,18044014
750716.075803,18045388
750716.095426,18046674
750716.116489,18048054
750716.144866,18049914
750716.170380,18051586
750716.193675,18053113
750716.217102,18054648
750716.236806,18055939
750716.256709,18057244
750716.274663,18058420
750716.293621,18059663
750716.311887,18060860
750716.315959,18061127
750716.331264,18062130
750716.353300,18063574
750716.374087,18064936
750716.396262,18066389
750716.421951,18068073
750716.446677,18069693
750716.473794,18071470
750716.500319,18073209
750716.526104,18074899
750716.550129,18076473
750716.576017,18078170
750716.601078,18079812
750716.625630,18081421
750716.646648,18082798
750716.668324,18084219
750716.690369,18085664
750716.717633,18087450
750716.747683,18089420
750716.772300,18091033
750716.794463,18092485
750716.815989,18093896
750716.837523,18095307
750716.858288,18096668
750716.885646,18098461
750716.907212,18099874
750716.930415,18101395
750716.951384,18102769
750716.974538,18104287
750716.986328,18105059
750717.003196,18106165
750717.026305,18107679
750717.050786,18109284
750717.076269,18110954
750717.099041,18112446
750717.122716,18113997
750717.148534,18115689
750717.173706,18117339
750717.194068,18118674
750717.218168,18120253
750717.242167,18121826
750717.267546,18123489
750717.290397,18124986
750717.302866,18125804
750717.323367,18127147
750717.349043,18128830
750717.375810,18130584
750717.403117,18132374
750717.414667,18133131
750717.434007,18134398
750717.455915,18135834
750717.479888,18137405
750717.506816,18139169
750717.530300,18140709
750717.553006,18142197
750717.574295,18143592
750717.598420,18145173
750717.624591,18146888
750717.647632,18148398
750717.670948,18149926
750717.693716,18151418
750717.717379,18152969
750717.743259,18154665
750717.770150,18156427
750717.791746,18157842
750717.815681,18159411
750717.839705,18160985
750717.865960,18162706
750717.893875,18164535
750717.918174,18166128
750717.945099,18167892
750717.969221,18169473
750717.994606,18171137
750718.023392,18173023
750718.047527,18174605
750718.071630,18176185
750718.094912,18177710
750718.119481,18179320
750718.127529,18179848
750718.147688,18181169
750718.172066,18182767
750718.194825,18184258
750718.215891,18185639
750718.238002,18187088
750718.260382,18188554
750718.287854,18190355
750718.312592,18191976
750718.339851,18193762
750718.363390,18195305
750718.390120,18197057
750718.414302,18198642
750718.438203,18200208
750718.462904,18201827
750718.487259,18203423
750718.512538,18205079
750718.525908,18205956
750718.546615,18207313
750718.577281,18209322
750718.604220,18211088
750718.630864,18212834
750718.659776,18214729
750718.686373,18216472
750718.711156,18218096
750718.735647,18219701
750718.758901,18221225
750718.788761,18223182
750718.810550,18224610
750718.831913,18226010
750718.856263,18227605
750718.882212,18229306
750718.905754,18230849
750718.929064,18232377
750718.952753,18233929
750718.978536,18235619
750719.006828,18237473
750719.034953,18239316
750719.059403,18240918
750719.084631,18242572
750719.110337,18244256
750719.136263,18245955
750719.164955,18247836
750719.192002,18249608
750719.214544,18251085
750719.238311,18252643
750719.262186,18254208
750719.282629,18255547
750719.304204,18256961
750719.328180,18258533
750719.352788,18260145
750719.377587,18261770
750719.405069,18263571
750719.430442,18265234
750719.458103,18267047
750719.479466,18268447
750719.504753,18270104
750719.532183,18271902
750719.556244,18273479
750719.580145,18275045
750719.605886,18276732
750719.626822,18278104
750719.650415,18279650
750719.672122,18281073
750719.705183,18283239
750719.735095,18285200
750719.762117,18286971
750719.789701,18288778
750719.812331,18290261
750719.839198,18292022
750719.862811,18293570
750719.886337,18295111
750719.912164,18296804
750719.938322,18298518
750719.958980,18299872
750719.987724,18301756
750720.010587,18303254
750720.034350,18304811
750720.062589,18306662
750720.090664,18308502
750720.117976,18310292
750720.141650,18311843
750720.165116,18313381
750720.189674,18314991
750720.211787,18316440
750720.236658,18318070
750720.263189,18319808
750720.288751,18321484
750720.314359,18323162
750720.342177,18324985
750720.370487,18326840
750720.396200,18328525
750720.419262,18330037
750720.442312,18331547
750720.472238,18333508
750720.498656,18335240
750720.520608,18336678
750720.544192,18338224
750720.564500,18339555
750720.587664,18341073
750720.607219,18342354
750720.628074,18343721
750720.650427,18345186
750720.671875,18346592
750720.713987,18349351
750720.742972,18351251
750720.768277,18352909
750720.793736,18354578
750720.817105,18356109
750720.841304,18357695
750720.865045,18359251
750720.884972,18360557
750720.911140,18362272
750720.932227,18363654
750720.955859,18365203
750720.978830,18366708
750721.004866,18368414
750721.026682,18369844
750721.050246,18371388
750721.075267,18373028
750721.100258,18374666
750721.125616,18376328
750721.151146,18378001
750721.175617,18379604
750721.198313,18381092
750721.224242,18382791
750721.252014,18384611
750721.276174,18386194
750721.300530,18387791
750721.325685,18389439
750721.354319,18391316
750721.378953,18392930
750721.404228,18394586
750721.424887,18395940
750721.445666,18397302
750721.457365,18398069
750721.474106,18399166
750721.496231,18400616
750721.522950,18402367
750721.546874,18403935
750721.568969,18405383
750721.590980,18406825
750721.613747,18408317
750721.640747,18410087
750721.664391,18411636
750721.688861,18413240
750721.711505,18414724
750721.736046,18416332
750721.759576,18417874
750721.787418,18419699
750721.818026,18421705
750721.842082,18423281
750721.868934,18425041
750721.891309,18426507
750721.914440,18428023
750721.940322,18429719
750721.951816,18430473
750721.969755,18431648
750721.992320,18433127
750722.017040,18434747
750722.041621,18436358
750722.071245,18438299
750722.094818,18439844
750722.121760,18441610
750722.142607,18442976
750722.155567,18443825
750722.174015,18445034
750722.185895,18445813
750722.202982,18446933
750722.223039,18448247
750722.244437,18449649
750722.266963,18451126
750722.294423,18452925
750722.320282,18454620
750722.343375,18456133
750722.369436,18457841
750722.396057,18459586
750722.425999,18461548
750722.451600,18463226
750722.476058,18464829
750722.502028,18466531
750722.529881,18468356
750722.561962,18470458
750722.588352,18472188
750722.612943,18473800
750722.639861,18475564
750722.664026,18477147
750722.690332,18478871
750722.712679,18480336
750722.738691,18482040
750722.764158,18483709
750722.794157,18485675
750722.830512,18488058
750722.860049,18489994
750722.887889,18491818
750722.915174,18493606
750722.943146,18495439
750722.976526,18497627
750723.008336,18499712
750723.037247,18501606
750723.061927,18503224
750723.087684,18504912
750723.114255,18506653
750723.138793,18508261
750723.167475,18510141
750723.191687,18511728
750723.218491,18513484
750723.244795,18515208
750723.267822,18516717
750723.297733,18518677
750723.326045,18520533
750723.351197,18522181
750723.375108,18523748
750723.404997,18525707
750723.429244,18527296
750723.453326,18528874
750723.479661,18530600
750723.504004,18532195
750723.533338,18534118
750723.563292,18536081
750723.592770,18538012
750723.618559,18539703
750723.653210,18541973
750723.684389,18544017
750723.710544,18545731
750723.736237,18547415
750723.762549,18549139
750723.792792,18551121
750723.820771,18552955
750723.848014,18554740
750723.869837,18556170
750723.894383,18557779
750723.919155,18559402
750723.944556,18561067
750723.968096,18562609
750723.990590,18564084
750724.013034,18565554
750724.036676,18567104
750724.058955,18568564
750724.080332,18569965
750724.103517,18571484
750724.122873,18572753
750724.145941,18574265
750724.170567,18575878
750724.191550,18577254
750724.212775,18578645
750724.235439,18580130
750724.256782,18581529
750724.281210,18583129
750724.302461,18584522
750724.321949,18585799
750724.339834,18586971
750724.360545,18588329
750724.383098,18589807
750724.403719,18591158
750724.422847,18592412
750724.443170,18593743
750724.466896,18595298
750724.488154,18596691
750724.507232,18597942
750724.532907,18599624
750724.559527,18601369
750724.583823,18602961
750724.606056,18604418
750724.629128,18605930
750724.650108,18607305
750724.674207,18608884
750724.698164,18610454
750724.719743,18611869
750724.738975,18613129
750724.762803,18614691
750724.787132,18616285
750724.808815,18617706
750724.827705,18618944
750724.851966,18620534
750724.875980,18622108
750724.900158,18623692
750724.920526,18625027
750724.940828,18626357
750724.964074,18627881
750724.982770,18629106
750724.999863,18630226
750725.018920,18631475
750725.035733,18632577
750725.045720,18633232
750725.063099,18634370
750725.087185,18635949
750725.106788,18637234
750725.130188,18638767
750725.145553,18639774
750725.162437,18640881
750725.188592,18642595
750725.208787,18643918
750725.216516,18644425
750725.229536,18645278
750725.250336,18646641
750725.270659,18647973
750725.279933,18648581
750725.293671,18649481
750725.318772,18651126
750725.340509,18652551
750725.362698,18654005
750725.378476,18655039
750725.400507,18656483
750725.422533,18657926
750725.443597,18659306
750725.466679,18660819
750725.490451,18662377
750725.510477,18663689
750725.519512,18664282
750725.529620,18664944
750725.545729,18666000
750725.561664,18667044
750725.584441,18668537
750725.606271,18669967
750725.627337,18671348
750725.651545,18672934
750725.672174,18674286
750725.682423,18674958
750725.697533,18675948
750725.718202,18677303
750725.739019,18678667
750725.749583,18679359
750725.766060,18680439
750725.781545,18681454
750725.798161,18682543
750725.813525,18683550
750725.834154,18684902
750725.849882,18685932
750725.872758,18687431
750725.898116,18689093
750725.921165,18690604
750725.934283,18691464
750725.951818,18692613
750725.973935,18694062
750725.994688,18695422
750726.019411,18697042
750726.042702,18698569
750726.064878,18700022
750726.088138,18701546
750726.114052,18703245
750726.138992,18704879
750726.162219,18706401
750726.171716,18707024
750726.189162,18708167
750726.212338,18709686
750726.240310,18711519
750726.266285,18713221
750726.292748,18714956
750726.318297,18716630
750726.333771,18717644
750726.356053,18719104
750726.379622,18720649
750726.403800,18722233
750726.422700,18723472
750726.442884,18724795
750726.464530,18726213
750726.474023,18726835
750726.485644,18727597
750726.502289,18728688
750726.523427,18730073
750726.533511,18730734
750726.554730,18732125
750726.574345,18733410
750726.596033,18734831
750726.618575,18736309
750726.637805,18737569
750726.655498,18738728
750726.670171,18739690
750726.685903,18740721
750726.706178,18742050
750726.726731,18743397
750726.750372,18744946
750726.762906,18745767
750726.780317,18746908
750726.805984,18748590
750726.827426,18749996
750726.839069,18750759
750726.856816,18751922
750726.872255,18752934
750726.891485,18754194
750726.914212,18755683
750726.936165,18757122
750726.948366,18757921
750726.967274,18759161
750726.992696,18760827
750727.005628,18761674
750727.022871,18762804
750727.037534,18763765
750727.054375,18764869
750727.069679,18765872
750727.089700,18767184
750727.107545,18768353
750727.121656,18769278
750727.138975,18770413
750727.153689,18771377
750727.173770,18772693
750727.195177,18774096
750727.218521,18775626
750727.228350,18776270
750727.245568,18777399
750727.265720,18778719
750727.286752,18780098
750727.296018,18780705
750727.312665,18781796
750727.332759,18783113
750727.354049,18784508
750727.362520,18785063
750727.382367,18786364
750727.405145,18787856
750727.429276,18789438
750727.451405,18790888
750727.464929,18791774
750727.480170,18792773
750727.507511,18794565
750727.525729,18795759
750727.544443,18796985
750727.557657,18797851
750727.573902,18798916
750727.596409,18800391
750727.622646,18802110
750727.633643,18802831
750727.651327,18803990
750727.676009,18805608
750727.699134,18807123
750727.710480,18807867
750727.728302,18809035
750727.750378,18810481
750727.762355,18811266
750727.778173,18812303
750727.800346,18813756
750727.809607,18814363
750727.826445,18815466
750727.841650,18816463
750727.859329,18817621
750727.888110,18819508
750727.910450,18820972
750727.925573,18821963
750727.943882,18823163
750727.957579,18824060
750727.977686,18825378
750727.999297,18826794
750728.009621,18827471
750728.026017,18828545
750728.046698,18829901
