# timestamps [seconds],pts
753434.296979,14824631
753434.321306,14826225
753434.343223,14827662
753434.364968,14829087
753434.386921,14830525
753434.409610,14832012
753434.433364,14833569
753434.456146,14835062
753434.477491,14836461
753434.499706,14837917
753434.526075,14839645
753434.549997,14841213
753434.573135,14842729
753434.598262,14844376
753434.623972,14846061
753434.647837,14847625
753434.670035,14849079
753434.691061,14850457
753434.717510,14852191
753434.739306,14853619
753434.761702,14855087
753434.783390,14856508
753434.808465,14858151
753434.846727,14860659
753434.873751,14862430
753434.897443,14863982
753434.919105,14865402
753434.937701,14866621
753434.955152,14867764
753434.975740,14869114
753434.985802,14869773
753434.993235,14870260
753435.013979,14871620
753435.034143,14872941
753435.055132,14874317
753435.064743,14874946
753435.080555,14875983
753435.092683,14876777
753435.108753,14877831
753435.128920,14879152
753435.151330,14880621
753435.162631,14881362
753435.178515,14882402
753435.199649,14883788
753435.224869,14885440
753435.248354,14886979
753435.275694,14888771
753435.296947,14890164
753435.319934,14891670
753435.344209,14893261
753435.366048,14894692
753435.389845,14896252
753435.417716,14898079
753435.429202,14898831
753435.445801,14899919
753435.469278,14901458
753435.494772,14903128
753435.521139,14904856
753435.541178,14906170
753435.549941,14906744
753435.560857,14907459
753435.580682,14908758
753435.596874,14909820
753435.616934,14911134
753435.635548,14912354
753435.645114,14912981
753435.660734,14914005
753435.681316,14915354
753435.703240,14916790
753435.716295,14917646
753435.733260,14918758
753435.746953,14919655
753435.765060,14920842
753435.787974,14922343
753435.809984,14923786
753435.831336,14925185
753435.849244,14926359
753435.865839,14927446
753435.891216,14929109
753435.899740,14929668
753435.912861,14930528
753435.933191,14931860
753435.954182,14933236
753435.964967,14933943
753435.981298,14935013
753436.004052,14936504
753436.013998,14937156
753436.032746,14938385
753436.054796,14939830
753436.079950,14941478
753436.091392,14942228
753436.110765,14943497
753436.134496,14945053
753436.149131,14946012
753436.168961,14947311
753436.209501,14949968
753436.239764,14951951
753436.251155,14952698
753436.269623,14953908
753436.281039,14954656
753436.300896,14955958
753436.323861,14957463
753436.348162,14959055
753436.371836,14960607
753436.394173,14962071
753436.419232,14963713
753436.443112,14965278
753436.454499,14966024
753436.472214,14967185
753436.500104,14969013
753436.522566,14970485
753436.549165,14972228
753436.572407,14973751
753436.595217,14975246
753436.617535,14976709
753436.641424,14978274
753436.652878,14979025
753436.669921,14980142
753436.684832,14981119
753436.705691,14982486
753436.728093,14983954
753436.753501,14985619
753436.768823,14986623
753436.789427,14987974
753436.810357,14989345
753436.821611,14990083
753436.836893,14991084
753436.858228,14992482
753436.887735,14994416
753436.911687,14995986
753436.937358,14997668
753436.961610,14999258
753436.974450,15000099
753436.990234,15001133
753437.004694,15002081
753437.026436,15003506
753437.051730,15005164
753437.079353,15006974
753437.102144,15008468
753437.126563,15010068
753437.149542,15011574
753437.159231,15012209
753437.168815,15012837
753437.190332,15014247
753437.208995,15015470
753437.220759,15016241
753437.236851,15017296
753437.260356,15018836
753437.272825,15019653
753437.288973,15020711
753437.304875,15021753
753437.323480,15022973
753437.336871,15023850
753437.357055,15025173
753437.382013,15026809
753437.406671,15028425
753437.420938,15029360
753437.440813,15030662
753437.462130,15032059
753437.473122,15032780
753437.489937,15033882
753437.509593,15035170
753437.520751,15035901
753437.540732,15037210
753437.576451,15039551
753437.608456,15041649
753437.630111,15043068
753437.654050,15044637
753437.660964,15045090
753437.672930,15045874
753437.689866,15046984
753437.708819,15048226
753437.730279,15049632
753437.750882,15050983
753437.774644,15052540
753437.797489,15054037
753437.809852,15054847
753437.824794,15055826
753437.846042,15057219
753437.870380,15058814
753437.890640,15060142
753437.902884,15060944
753437.908741,15061328
753437.924919,15062388
753437.947820,15063889
753437.969455,15065307
753437.977150,15065811
753437.995488,15067013
753438.009108,15067905
753438.028932,15069205
753438.050069,15070590
753438.059326,15071196
753438.077061,15072359
753438.097587,15073704
753438.121091,15075244
753438.143301,15076700
753438.168115,15078326
753438.190943,15079822
753438.210804,15081124
753438.233793,15082630
753438.256505,15084119
753438.276184,15085408
753438.284293,15085940
753438.292789,15086496
753438.311773,15087741
753438.338324,15089481
753438.358704,15090816
753438.379166,15092157
753438.402763,15093704
753438.412620,15094350
753438.428888,15095416
753438.450364,15096823
753438.472177,15098253
753438.493391,15099643
753438.516163,15101135
753438.529003,15101977
753438.547963,15103219
753438.569766,15104648
753438.591615,15106080
753438.601721,15106742
753438.619050,15107878
753438.642816,15109435
753438.665334,15110911
753438.685075,15112205
753438.697481,15113018
753438.713396,15114061
753438.733254,15115362
753438.755593,15116826
753438.776869,15118221
753438.798462,15119636
753438.812906,15120582
753438.832468,15121864
753438.852951,15123207
753438.873140,15124530
753438.897454,15126123
753438.943039,15129111
753438.977175,15131348
753439.000983,15132908
753439.024319,15134437
753439.036415,15135230
753439.053022,15136318
753439.077213,15137904
753439.098682,15139311
753439.121429,15140801
753439.142590,15142188
753439.167401,15143814
753439.182027,15144773
753439.200375,15145975
753439.221510,15147360
753439.241636,15148679
753439.267488,15150373
753439.287719,15151699
753439.297306,15152327
753439.317874,15153675
753439.340252,15155142
753439.363402,15156659
753439.382637,15157920
753439.400837,15159112
753439.423299,15160584
753439.446002,15162072
753439.469642,15163621
753439.492407,15165113
753439.515996,15166659
753439.525473,15167280
753439.541606,15168338
753439.563694,15169785
753439.587247,15171329
753439.610780,15172871
753439.635505,15174491
753439.660133,15176105
753439.669961,15176749
753439.686867,15177857
753439.700854,15178774
753439.717622,15179873
753439.732927,15180876
753439.752904,15182185
753439.774879,15183625
753439.798881,15185198
753439.820119,15186590
753439.832959,15187431
753439.852943,15188741
753439.879243,15190465
753439.905649,15192195
753439.928061,15193664
753439.954980,15195428
753439.976054,15196809
753440.004272,15198658
753440.020832,15199744
753440.045876,15201385
753440.070100,15202973
753440.097368,15204760
753440.118311,15206132
753440.141511,15207652
753440.164069,15209131
753440.173579,15209754
753440.190729,15210878
753440.204886,15211806
753440.225393,15213150
753440.246791,15214552
753440.256894,15215214
753440.308632,15218605
753440.355066,15221648
753440.377074,15223090
753440.397599,15224435
753440.418405,15225799
753440.430263,15226576
753440.446670,15227651
753440.456226,15228277
753440.473442,15229406
753440.494281,15230771
753440.514368,15232088
753440.522641,15232630
753440.539120,15233710
753440.559109,15235020
753440.572874,15235922
753440.593390,15237266
753440.614176,15238629
753440.621213,15239090
753440.640935,15240382
753440.656992,15241434
753440.673489,15242516
753440.688856,15243523
753440.707597,15244751
753440.724814,15245879
753440.746708,15247314
753440.757246,15248005
753440.773897,15249096
753440.797403,15250636
753440.818309,15252006
753440.828357,15252665
753440.843620,15253665
753440.857320,15254563
753440.872808,15255578
753440.889159,15256650
753440.909098,15257956
753440.924959,15258996
753440.943932,15260239
753440.967397,15261777
753440.991093,15263330
753441.017164,15265038
753441.041477,15266632
753441.067696,15268350
753441.090273,15269830
753441.114654,15271427
753441.140065,15273093
753441.162855,15274586
753441.184652,15276015
753441.206319,15277435
753441.229500,15278954
753441.252450,15280458
753441.274173,15281881
753441.299117,15283516
753441.323692,15285127
753441.345956,15286586
753441.368101,15288037
753441.390708,15289519
753441.415624,15291151
753441.438288,15292637
753441.462985,15294255
753441.487364,15295853
753441.509871,15297328
753441.533979,15298908
753441.555887,15300344
753441.582521,15302089
753441.605633,15303604
753441.660113,15307174
753441.697433,15309620
753441.720619,15311139
753441.742255,15312557
753441.762839,15313906
753441.784349,15315316
753441.804302,15316623
753441.830305,15318328
753441.850425,15319646
753441.872732,15321108
753441.891194,15322318
753441.913315,15323768
753441.934979,15325187
753441.957445,15326660
753441.984589,15328439
753442.009688,15330083
753442.036118,15331815
753442.073980,15334297
753442.102364,15336157
753442.129957,15337965
753442.160063,15339938
753442.188793,15341821
753442.215778,15343590
753442.246032,15345572
753442.274150,15347415
753442.296582,15348885
753442.324164,15350693
753442.351394,15352477
753442.376714,15354136
753442.397150,15355476
753442.420424,15357001
753442.443287,15358499
753442.469423,15360212
753442.493960,15361820
753442.519165,15363472
753442.540674,15364882
753442.559164,15366093
753442.581186,15367537
753442.601126,15368843
753442.623344,15370299
753442.645457,15371749
753442.669711,15373338
753442.692321,15374820
753442.717142,15376446
753442.743373,15378165
753442.769646,15379887
753442.792004,15381352
753442.817249,15383007
753442.841650,15384606
753442.864892,15386129
753442.889808,15387762
753442.913786,15389333
753442.937158,15390865
753442.960825,15392416
753442.970759,15393067
753442.988388,15394223
753443.027938,15396814
753443.061642,15399023
753443.089481,15400848
753443.110649,15402235
753443.134709,15403812
753443.155359,15405165
753443.175697,15406498
753443.201426,15408184
753443.223856,15409654
753443.247110,15411178
753443.272588,15412848
753443.298029,15414515
753443.324398,15416243
753443.346285,15417677
753443.369165,15419177
753443.396379,15420960
753443.420944,15422570
753443.446794,15424264
753443.470677,15425829
753443.496514,15427523
753443.508238,15428291
753443.525956,15429452
753443.550055,15431031
753443.560040,15431686
753443.580718,15433041
753443.593407,15433872
753443.607180,15434775
753443.627532,15436109
753443.637286,15436748
753443.657040,15438043
753443.673057,15439092
753443.690206,15440216
753443.705043,15441188
753443.725255,15442513
753443.747553,15443974
753443.773154,15445652
753443.788984,15446690
753443.807422,15447898
753443.826971,15449179
753443.848287,15450576
753443.870973,15452063
753443.895057,15453641
753443.905903,15454352
753443.924781,15455589
753443.947484,15457077
753443.957005,15457701
753443.973597,15458788
753443.994637,15460167
753444.009080,15461114
753444.031200,15462563
753444.054120,15464065
753444.064998,15464778
753444.083770,15466008
753444.093634,15466655
753444.109222,15467676
753444.130553,15469074
753444.153378,15470570
753444.162477,15471166
753444.181128,15472389
753444.205137,15473962
753444.227283,15475413
753444.249476,15476868
753444.271306,15478299
753444.295345,15479874
753444.317870,15481350
753444.340256,15482817
753444.362199,15484255
753444.386807,15485868
753444.396348,15486493
753444.409187,15487335
753444.428249,15488584
753444.450565,15490046
753444.474216,15491596
753444.494095,15492899
753444.509098,15493882
753444.530848,15495308
753444.552389,15496719
753444.576243,15498283
753444.587991,15499052
753444.605467,15500198
753444.628739,15501723
753444.651957,15503245
753444.662954,15503965
753444.676967,15504884
753444.698673,15506306
753444.722416,15507862
753444.732071,15508495
753444.749887,15509662
753444.760985,15510390
753444.777786,15511491
753444.793028,15512490
753444.813255,15513815
753444.834273,15515193
753444.845248,15515912
753444.862694,15517055
753444.883508,15518419
753444.907448,15519988
753444.914285,15520436
753444.933912,15521722
753444.954758,15523089
753444.975466,15524446
753444.985375,15525095
753444.997256,15525874
753445.015792,15527088
753445.038842,15528599
753445.049550,15529301
753445.061803,15530104
753445.084136,15531567
753445.097057,15532414
753445.115064,15533594
753445.129185,15534520
753445.148281,15535771
753445.170509,15537228
753445.181108,15537922
753445.199073,15539100
753445.220319,15540492
753445.241113,15541855
753445.262074,15543229
753445.271190,15543826
753445.281314,15544489
753445.301587,15545818
753445.322490,15547188
753445.343593,15548571
753445.366751,15550089
753445.389143,15551556
753445.414452,15553215
753445.436627,15554668
753445.462082,15556336
753445.475780,15557234
753445.481316,15557597
753445.499553,15558792
753445.513154,15559683
753445.533090,15560990
753445.564528,15563050
753445.589983,15564718
753445.601696,15565486
753445.617165,15566499
753445.639639,15567972
753445.649591,15568624
753445.665196,15569647
753445.684388,15570905
753445.700987,15571993
753445.724741,15573549
753445.748859,15575130
753445.774923,15576838
753445.799006,15578416
753445.809292,15579090
753445.826930,15580246
753445.838996,15581037
753445.849039,15581695
753445.869620,15583044
753445.894395,15584668
753445.906567,15585465
753445.921630,15586453
753445.933365,15587222
753445.950831,15588366
753445.974784,15589936
753445.996591,15591365
753446.019859,15592890
753446.043830,15594461
753446.065631,15595890
753446.075741,15596552
753446.085103,15597166
753446.103827,15598393
753446.127027,15599913
753446.153655,15601658
753446.169306,15602684
753446.190106,15604047
753446.210732,15605399
753446.238616,15607226
753446.265475,15608986
753446.287948,15610459
753446.301244,15611331
753446.320843,15612615
753446.337121,15613682
753446.355613,15614894
753446.380097,15616498
753446.403266,15618017
753446.421197,15619192
753446.443117,15620628
753446.453250,15621292
753446.469037,15622327
753446.491114,15623774
753446.515831,15625393
753446.540311,15626998
753446.563241,15628501
753446.584660,15629904
753446.597349,15630736
753446.605114,15631245
753446.621864,15632342
753446.637194,15633347
753446.657454,15634675
753446.682621,15636324
753446.692593,15636978
753446.705341,15637813
753446.722821,15638959
753446.746194,15640490
753446.770733,15642098
753446.794647,15643666
753446.806423,15644437
753446.826269,15645738
753446.838214,15646521
753446.857244,15647768
753446.880273,15649277
753446.902673,15650745
753446.914217,15651502
753446.932486,15652699
753446.957455,15654335
753446.980528,15655847
753447.002487,15657286
753447.016357,15658195
753447.022001,15658565
753447.041375,15659835
753447.057128,15660867
753447.077824,15662224
753447.121751,15665102
753447.154605,15667256
753447.183218,15669131
753447.207496,15670722
753447.233789,15672445
753447.257792,15674018
753447.281956,15675601
753447.304592,15677085
753447.317681,15677943
753447.336212,15679157
753447.346603,15679838
753447.366448,15681139
753447.385574,15682392
753447.395153,15683020
753447.417287,15684470
753447.441625,15686065
753447.464248,15687548
753447.488553,15689141
753447.515495,15690906
753447.525838,15691584
753447.541594,15692617
753447.564686,15694130
753447.577191,15694950
753447.595771,15696167
753447.620214,15697769
753447.644474,15699359
753447.668797,15700953
753447.695381,15702695
753447.716484,15704078
753447.726646,15704744
753447.745154,15705957
753447.769033,15707522
753447.791704,15709008
753447.816146,15710610
753447.839853,15712163
753447.860288,15713502
753447.873952,15714398
753447.889987,15715449
753447.900148,15716115
753447.909040,15716697
753447.929184,15718018
753447.954135,15719653
753447.964067,15720304
753447.981419,15721441
753448.003563,15722892
753448.031094,15724696
753448.057702,15726440
753448.083252,15728114
753448.111665,15729976
753448.135473,15731537
753448.145083,15732167
753448.163883,15733399
753448.181086,15734526
753448.201965,15735894
753448.226868,15737526
753448.253290,15739258
753448.279831,15740997
753448.302696,15742496
753448.327445,15744118
753448.351029,15745663
753448.365554,15746615
753448.383041,15747761
753448.397221,15748690
753448.416156,15749931
753448.439521,15751463
753448.481755,15754230
753448.512488,15756244
753448.525837,15757119
753448.546403,15758467
753448.568550,15759918
753448.591157,15761400
753448.601904,15762104
753448.621890,15763414
753448.633617,15764183
753448.649280,15765209
753448.670777,15766618
753448.683974,15767483
753448.701871,15768656
753448.717273,15769665
753448.738128,15771032
753448.761603,15772570
753448.772150,15773261
753448.781425,15773869
753448.803189,15775295
753448.827490,15776888
753448.840547,15777744
753448.857896,15778881
753448.866524,15779446
753448.886033,15780725
753448.910690,15782341
753448.922325,15783103
753448.939758,15784246
753448.951111,15784990
753448.970450,15786257
753448.994434,15787829
753449.018982,15789437
753449.043412,15791039
753449.068299,15792669
753449.093172,15794300
753449.118961,15795990
753449.145686,15797741
753449.167356,15799161
753449.190613,15800685
753449.214448,15802247
753449.236481,15803691
753449.259833,15805222
753449.283735,15806788
753449.304388,15808142
753449.329124,15809763
753449.352033,15811264
753449.374632,15812745
753449.396835,15814200
753449.417761,15815571
753449.437639,15816874
753449.459095,15818280
753449.484855,15819968
753449.504549,15821259
753449.525588,15822638
753449.551111,15824311
753449.574073,15825815
753449.597167,15827329
753449.619617,15828800
753449.646253,15830546
753449.668201,15831984
753449.688895,15833340
753449.709982,15834722
753449.732630,15836206
753449.755411,15837699
753449.782617,15839482
753449.831551,15842689
753449.861849,15844675
753449.883886,15846119
753449.906001,15847568
753449.928207,15849024
753449.951554,15850554
753449.973571,15851996
753449.994645,15853378
753450.016385,15854802
753450.039492,15856317
753450.062353,15857815
753450.085900,15859358
753450.111030,15861005
753450.132535,15862414
753450.158309,15864103
753450.180116,15865532
753450.202957,15867029
753450.223715,15868390
753450.246655,15869893
753450.271233,15871504
753450.294451,15873025
753450.319302,15874654
753450.342358,15876165
753450.364612,15877623
753450.388797,15879208
753450.411477,15880695
753450.432559,15882076
753450.457632,15883719
753450.480953,15885248
753450.503355,15886716
753450.527208,15888279
753450.551197,15889851
753450.572658,15891258
753450.592786,15892577
753450.617310,15894184
753450.638852,15895596
753450.659784,15896967
753450.679295,15898246
753450.700487,15899635
753450.724565,15901213
753450.749580,15902852
753450.771120,15904264
753450.792998,15905698
753450.818549,15907372
753450.844312,15909060
753450.869871,15910735
753450.891328,15912142
753450.911842,15913486
753450.934668,15914982
753450.955464,15916345
753450.977893,15917815
753450.999683,15919243
753451.021810,15920693
753451.033716,15921473
753451.050821,15922594
753451.071227,15923931
753451.081324,15924593
753451.097881,15925678
753451.118953,15927059
753451.140041,15928441
753451.159520,15929718
753451.197820,15932228
753451.225870,15934066
753451.236255,15934746
753451.253953,15935906
753451.277221,15937431
753451.301939,15939051
753451.323417,15940459
753451.334571,15941190
753451.354349,15942486
753451.363766,15943103
753451.381279,15944251
753451.403831,15945729
753451.426017,15947183
753451.447937,15948619
753451.465064,15949741
753451.484637,15951024
753451.497325,15951856
753451.518519,15953245
753451.529292,15953951
753451.547499,15955144
753451.570439,15956647
753451.590185,15957941
753451.610437,15959268
753451.619756,15959879
753451.636546,15960980
753451.649068,15961800
753451.665300,15962864
753451.684888,15964148
753451.710117,15965801
753451.734216,15967380
753451.749215,15968363
753451.769965,15969723
753451.788795,15970957
753451.810095,15972353
753451.822802,15973186
753451.837903,15974175
753451.857921,15975487
753451.869652,15976256
753451.881315,15977020
753451.900392,15978271
753451.921780,15979672
753451.945617,15981235
753451.969412,15982794
753451.991071,15984213
753452.013539,15985686
753452.036354,15987181
753452.061095,15988802
753452.085515,15990403
753452.109523,15991976
753452.133864,15993571
753452.149328,15994585
753452.170284,15995958
753452.192756,15997431
753452.203084,15998108
753452.217787,15999071
753452.238786,16000447
753452.249425,16001145
753452.269191,16002440
753452.292849,16003990
753452.316061,16005512
753452.339815,16007068
753452.362693,16008568
753452.382896,16009892
753452.407221,16011486
753452.430222,16012993
753452.452283,16014439
753452.473723,16015844
753452.496075,16017309
753452.518013,16018746
753452.560029,16021500
753452.594441,16023755
753452.619708,16025411
753452.642660,16026915
753452.653754,16027642
753452.670144,16028716
753452.690823,16030072
753452.701221,16030753
753452.721297,16032069
753452.737496,16033130
753452.756438,16034372
753452.777736,16035767
753452.787200,16036388
753452.805346,16037577
753452.824849,16038855
753452.837779,16039702
753452.853265,16040717
753452.873486,16042042
753452.896571,16043555
753452.919964,16045088
753452.944356,16046687
753452.968389,16048262
753452.991586,16049782
753453.016296,16051401
753453.039976,16052953
753453.060251,16054282
753453.083114,16055780
753453.108245,16057427
753453.131256,16058935
753453.157855,16060679
753453.182875,16062318
753453.206625,16063875
753453.231577,16065510
753453.256114,16067118
753453.284225,16068960
753453.310029,16070651
753453.336143,16072363
753453.359235,16073876
753453.383777,16075484
753453.406349,16076964
753453.432624,16078686
753453.454138,16080095
753453.474982,16081461
753453.497817,16082958
753453.519506,16084379
753453.546237,16086131
753453.571147,16087764
753453.592726,16089178
753453.617382,16090794
753453.639031,16092212
753453.661952,16093715
753453.685018,16095226
753453.708808,16096785
753453.729978,16098173
753453.751831,16099605
753453.774228,16101073
753453.797027,16102567
753453.820649,16104115
753453.847406,16105868
753453.871271,16107432
753453.892517,16108825
753453.918428,16110523
753453.942981,16112132
753453.966889,16113699
753453.988905,16115141
753454.015995,16116917
753454.043225,16118701
753454.065860,16120185
753454.088766,16121686
753454.111911,16123203
753454.135416,16124743
753454.157701,16126203
753454.179764,16127649
753454.206152,16129379
753454.231509,16131040
753454.256564,16132682
753454.282245,16134365
753454.303664,16135769
753454.328433,16137392
753454.355164,16139144
753454.382621,16140944
753454.404358,16142368
753454.426070,16143791
753454.450821,16145413
753454.473366,16146891
753454.495452,16148338
753454.520726,16149994
753454.542653,16151431
753454.564181,16152842
753454.588260,16154420
753454.612906,16156035
753454.635186,16157495
753454.660455,16159151
753454.683911,16160689
753454.707620,16162242
753454.729647,16163686
753454.753807,16165269
753454.777550,16166825
753454.799754,16168280
753454.823720,16169851
753454.847802,16171429
753454.871519,16172984
753454.895086,16174528
753454.917056,16175968
753454.940508,16177505
753454.963336,16179001
753454.984490,16180387
753455.010742,16182107
753455.034635,16183673
753455.054816,16184996
753455.079187,16186593
753455.104919,16188279
753455.126069,16189665
753455.151387,16191325
753455.174753,16192856
753455.198423,16194407
753455.222403,16195979
753455.243766,16197379
753455.294057,16200675
753455.327015,16202834
753455.351926,16204467
753455.365689,16205369
753455.386442,16206729
753455.401691,16207728
753455.420007,16208929
753455.446191,16210645
753455.469075,16212144
753455.479254,16212811
753455.493852,16213768
753455.503013,16214368
753455.517355,16215308
753455.537694,16216641
753455.560122,16218111
753455.582447,16219574
753455.603639,16220963
753455.625700,16222409
753455.638452,16223244
753455.655206,16224342
753455.669310,16225267
753455.689546,16226593
753455.701366,16227368
753455.719039,16228526
753455.737476,16229734
753455.754999,16230882
753455.769364,16231824
753455.786346,16232937
753455.807498,16234323
753455.832814,16235982
753455.842860,16236640
753455.858526,16237667
753455.869744,16238402
753455.885406,16239429
753455.906083,16240784
753455.921364,16241785
753455.941881,16243130
753455.965365,16244669
753455.986996,16246086
753456.015580,16247960
753456.041025,16249627
753456.067253,16251346
753456.089855,16252827
753456.115014,16254476
753456.141715,16256226
753456.164728,16257734
753456.176760,16258522
753456.196095,16259790
753456.221763,16261472
753456.252194,16263466
753456.280203,16265302
753456.308098,16267130
753456.337951,16269086
753456.366873,16270982
753456.390763,16272547
753456.414865,16274127
753456.439496,16275741
753456.466241,16277494
753456.488641,16278962
753456.515049,16280692
753456.538665,16282240
753456.563174,16283846
753456.586785,16285393
753456.614482,16287209
753456.640551,16288917
753456.665713,16290566
753456.688711,16292073
753456.710318,16293489
753456.736193,16295185
753456.761734,16296859
753456.786860,16298505
753456.808512,16299924
753456.831684,16301443
753456.854997,16302971
753456.875428,16304310
753456.893525,16305496
753456.915061,16306907
753456.941707,16308653
753456.966710,16310292
753456.987197,16311634
753457.009964,16313126
753457.025388,16314137
753457.044624,16315398
753457.065988,16316798
753457.089407,16318333
753457.100989,16319092
753457.118068,16320211
753457.140378,16321673
753457.148712,16322219
753457.167629,16323459
753457.191671,16325035
753457.216433,16326657
753457.239382,16328161
753457.261983,16329643
753457.286324,16331238
753457.307479,16332624
753457.318806,16333366
753457.337544,16334594
753457.351005,16335477
753457.368640,16336632
753457.390867,16338089
753457.415396,16339696
753457.440591,16341348
753457.464570,16342919
753457.477556,16343770
753457.494683,16344893
753457.519442,16346515
753457.530590,16347246
753457.547335,16348343
753457.570306,16349849
753457.589964,16351137
753457.598688,16351709
753457.615754,16352827
753457.629749,16353744
753457.648953,16355003
753457.672251,16356529
753457.681460,16357133
753457.701855,16358470
753457.720503,16359692
753457.743757,16361216
753457.753387,16361847
753457.768598,16362844
753457.793291,16364462
753457.815047,16365888
753457.842724,16367701
753457.866639,16369269
753457.881559,16370246
753457.898216,16371338
753457.919708,16372747
753457.929941,16373417
753457.949975,16374730
753457.965888,16375773
753457.984048,16376963
753458.006949,16378464
753458.017502,16379155
753458.033478,16380202
753458.054726,16381595
753458.080645,16383294
753458.102125,16384701
753458.113530,16385449
753458.133521,16386759
753458.154161,16388111
753458.175940,16389539
753458.199429,16391078
753458.217580,16392268
753458.236646,16393517
753458.260107,16395055
753458.287188,16396829
753458.310402,16398351
753458.334883,16399955
753458.349507,16400913
753458.368499,16402158
753458.394790,16403881
753458.420514,16405567
753458.440291,16406863
753458.466657,16408591
753458.485599,16409832
753458.507079,16411240
753458.531523,16412842
753458.555110,16414388
753458.578164,16415898
753458.600319,16417350
753458.627773,16419150
753458.655442,16420963
753458.680644,16422615
753458.704870,16424202
753458.727144,16425662
753458.747800,16427016
753458.770613,16428511
753458.798760,16430355
753458.825559,16432112
753458.847297,16433536
753458.875822,16435405
753458.902464,16437151
753458.926640,16438736
753458.959207,16440870
753458.990538,16442923
753459.018452,16444753
753459.043767,16446412
753459.072525,16448296
753459.099125,16450040
753459.123622,16451645
753459.146603,16453151
753459.170313,16454705
753459.193884,16456250
753459.221552,16458063
753459.245082,16459605
753459.267549,16461077
753459.290620,16462589
753459.318444,16464413
753459.343848,16466078
753459.374059,16468057
753459.398298,16469646
753459.421238,16471149
753459.445898,16472765
753459.474956,16474670
753459.498832,16476234
753459.522958,16477816
753459.548950,16479519
753459.574777,16481212
753459.600175,16482876
753459.627639,16484676
753459.653368,16486362
753459.675583,16487818
753459.701764,16489534
753459.727944,16491249
753459.755644,16493065
753459.781643,16494768
753459.804379,16496258
753459.826287,16497694
753459.851962,16499377
753459.872826,16500744
753459.895890,16502256
753459.924037,16504100
753459.954958,16506127
753459.982117,16507907
753460.006844,16509527
753460.029336,16511001
753460.052332,16512508
753460.075662,16514037
753460.106780,16516076
753460.133292,16517814
753460.160862,16519621
753460.190896,16521589
753460.217151,16523309
753460.238623,16524717
753460.262327,16526270
753460.286810,16527875
753460.308951,16529326
753460.331188,16530783
753460.357987,16532539
753460.378904,16533910
753460.404165,16535565
753460.430782,16537310
753460.454290,16538850
753460.475752,16540257
753460.498660,16541758
753460.517047,16542963
753460.534653,16544117
753460.555342,16545473
753460.575652,16546804
753460.601982,16548529
753460.625832,16550092
753460.648874,16551602
753460.670227,16553002
753460.694881,16554618
753460.720549,16556300
753460.742240,16557721
753460.762608,16559056
753460.785122,16560531
753460.804595,16561808
753460.826080,16563216
753460.846182,16564533
753460.865675,16565811
753460.888847,16567329
753460.910593,16568754
753460.936879,16570477
753460.963339,16572211
753460.988593,16573866
753461.011438,16575363
753461.036709,16577019
753461.059272,16578498
753461.084059,16580122
753461.107244,16581642
753461.127740,16582985
753461.152451,16584604
753461.173796,16586003
753461.201081,16587791
753461.228694,16589601
753461.256065,16591395
753461.278628,16592873
753461.304223,16594551
753461.326501,16596011
753461.351015,16597617
753461.378295,16599405
753461.406224,16601235
753461.427899,16602656
753461.452001,16604235
753461.474169,16605688
753461.495934,16607115
753461.521280,16608776
753461.546339,16610418
753461.571185,16612046
753461.594075,16613546
753461.616149,16614993
753461.642085,16616693
753461.666059,16618264
753461.687158,16619646
753461.711582,16621247
753461.735798,16622834
753461.760322,16624441
753461.786314,16626145
753461.806865,16627491
753461.831145,16629083
753461.855311,16630666
753461.880408,16632311
753461.905073,16633927
753461.930628,16635602
753461.956518,16637299
753461.980717,16638885
753462.007497,16640640
753462.032568,16642283
753462.054687,16643732
753462.076018,16645130
753462.138006,16649193
753462.178077,16651819
753462.202555,16653423
753462.223095,16654769
753462.243952,16656136
753462.268080,16657717
753462.290173,16659165
753462.312296,16660615
753462.336015,16662169
753462.359157,16663686
753462.379859,16665043
753462.401148,16666438
753462.425504,16668034
753462.446298,16669397
753462.468059,16670823
753462.491692,16672372
753462.514903,16673893
753462.540674,16675582
753462.562440,16677008
753462.584419,16678448
753462.606240,16679878
753462.627688,16681284
753462.649659,16682724
753462.673895,16684312
753462.694949,16685692
753462.720084,16687339
753462.742416,16688803
753462.765186,16690295
753462.785392,16691619
753462.806223,16692984
753462.829804,16694530
753462.853248,16696066
753462.874972,16697490
753462.894774,16698788
753462.913971,16700046
753462.934439,16701387
753462.954909,16702728
753462.977041,16704179
753463.000954,16705746
753463.024215,16707270
753463.046942,16708760
753463.068216,16710154
753463.090503,16711615
753463.112414,16713051
753463.136089,16714602
753463.157121,16715980
753463.182341,16717633
753463.204200,16719066
753463.229031,16720693
753463.254398,16722355
753463.279638,16724010
753463.304696,16725652
753463.327289,16727132
753463.350686,16728666
753463.373214,16730142
753463.397974,16731765
753463.422144,16733349
753463.479765,16737125
753463.518010,16739631
753463.544040,16741337
753463.567967,16742905
753463.591355,16744438
753463.615996,16746053
753463.642722,16747804
753463.667967,16749459
753463.690097,16750909
753463.712523,16752379
753463.735918,16753912
753463.762313,16755642
753463.785705,16757175
753463.807580,16758608
753463.832318,16760229
753463.855865,16761773
753463.876874,16763149
753463.903143,16764871
753463.926525,16766403
753463.952709,16768119
753463.976296,16769665
753463.999285,16771172
753464.020519,16772563
753464.044487,16774134
