progresso_pct,steering_medio,steering_sigma,acel_medio,acel_sigma,freio_medio,freio_sigma,pupila_medio,pupila_sigma
10.710710710710712,-12.101732643204786,12.442968974947522,100.0,0.0,0.0,0.0,41.69647213462039,5.67513453762512
10.810810810810812,-7.533627667855073,7.223517009972334,100.0,0.0,0.0,0.0,41.68445778924065,5.624189141207523
10.910910910910912,-9.160463052027936,4.2193882411766515,100.0,0.0,0.0,0.0,41.36751267385753,5.349845931837779
11.011011011011012,-13.436991285481035,7.112754552942319,100.0,0.0,0.0,0.0,41.14496900795849,5.13207430763931
11.111111111111112,-14.07928207666601,2.4605051333590153,100.0,0.0,0.0,0.0,41.192775302463104,5.36681293670055
11.211211211211213,-15.24628488914,3.6266331264348,100.0,0.0,0.0,0.0,40.959513516659975,5.525995092348354
11.311311311311313,-14.375478875918404,3.236960082871602,100.0,0.0,0.0,0.0,40.7945931089374,5.6209742757109
11.411411411411413,-13.778752261633969,1.6583759144565908,100.0,0.0,0.0,0.0,40.45987073690204,5.74282957761174
11.511511511511513,-13.23493355654721,2.162783052677583,100.0,0.0,0.0,0.0,40.185359546761966,5.687715549301402
11.611611611611613,-16.67597210108922,2.999163959134422,100.0,0.0,0.0,0.0,40.10981965534363,5.792335332412147
11.711711711711713,-14.86204492179107,4.254561245686742,100.0,0.0,0.0,0.0,40.04722472525935,5.80452569982707
11.811811811811813,-13.958603086171479,3.087313077320718,100.0,0.0,0.0,0.0,40.026855005309464,5.908899982595114
11.911911911911913,-17.526101305002495,2.4237504534020675,100.0,0.0,0.0,0.0,39.649086829571424,5.692412099396519
12.012012012012013,-16.607525846486368,4.929581346977141,100.0,0.0,0.0,0.0,39.69125226720556,5.726654212007105
12.112112112112113,-15.612933041322671,3.7720907370858328,100.0,0.0,0.0,0.0,39.59256618221005,5.76400115324135
12.212212212212213,-19.006603872313423,3.0480496311996705,100.0,0.0,0.0,0.0,39.54465465615662,5.715373869903354
12.312312312312313,-16.197019138929477,3.7959535821812835,100.0,0.0,0.0,0.0,39.202845100502124,5.647289989845486
12.412412412412413,-15.639721306997275,4.883939800770084,100.0,0.0,0.0,0.0,39.48277059446227,5.697171005869072
12.512512512512513,-18.493398951312102,3.691316043844129,100.0,0.0,0.0,0.0,39.58559928183799,5.750628875983692
12.612612612612613,-16.606860103947884,6.037821421710718,100.0,0.0,0.0,0.0,39.43890498851511,5.6816442092617665
12.712712712712714,-16.55609615533309,3.969105544881414,100.0,0.0,0.0,0.0,39.46784041541237,5.402784538965161
12.812812812812814,-19.55626163431241,1.6084367220479854,100.0,0.0,0.0,0.0,39.28132068250912,5.310109301337552
12.912912912912914,-18.53234708965125,2.7888297463079477,100.0,0.0,0.0,0.0,38.83699291790566,5.41773196372166
13.013013013013014,-17.758513730913133,2.980456242171457,100.0,0.0,0.0,0.0,38.50758275377936,5.356808728185669
13.113113113113114,-20.88062638375764,1.2673044375380706,100.0,0.0,0.0,0.0,38.196608881143696,5.500736081306395
13.213213213213214,-20.24709870315254,1.3517823089478023,100.0,0.0,0.0,0.0,38.24921527438692,5.6081439460252
13.313313313313314,-21.536233742002583,1.6512290057908352,100.0,0.0,0.0,0.0,38.310897791381684,5.629902336355874
13.413413413413414,-25.390517552732362,4.553120435824441,100.0,0.0,0.0,0.0,38.340551121011345,5.405236899233569
13.513513513513514,-31.77983834218483,7.628300298724272,100.0,0.0,0.0,0.0,38.336180121619435,5.197819747818025
13.613613613613614,-29.848173393349867,9.130334425188215,100.0,0.0,0.0,0.0,37.61390173832186,6.24961414867019
13.713713713713714,-23.599404462086365,8.108401173640662,100.0,0.0,0.0,0.0,38.3766327146136,5.160649129785628
13.813813813813814,-23.197990072857355,3.4624740945379076,100.0,0.0,0.0,0.0,38.21384119982715,5.395272524122714
13.913913913913914,-15.236833499624515,8.176731668257478,100.0,0.0,0.0,0.0,38.064233821274485,5.509376777687352
14.014014014014014,-18.85249708209895,2.3738255536063386,100.0,0.0,0.0,0.0,38.138609396572065,5.211265201298845
14.114114114114114,-20.60017078033015,6.540760658771115,100.0,0.0,0.0,0.0,38.01368218842931,4.880213549436753
14.214214214214214,-15.180973899684352,5.53392860191457,100.0,0.0,0.0,0.0,38.07069460385474,5.092706395034228
14.314314314314315,-19.029174874386687,3.640734703209537,100.0,0.0,0.0,0.0,38.11383792112221,5.267676641689385
14.414414414414415,-18.77349075030195,3.298253568742726,100.0,0.0,0.0,0.0,37.83189127695808,5.171739660700059
14.514514514514515,-14.696085271504154,4.504748541053506,100.0,0.0,0.0,0.0,38.12811097459156,5.458683275045812
14.614614614614615,-13.85626549330077,5.103254392548403,100.0,0.0,0.0,0.0,37.64468758716404,5.560899765555025
14.714714714714715,-13.55278050896409,3.8041735431309283,100.0,0.0,0.0,0.0,37.80165271319905,5.441974894585638
14.814814814814815,-15.308563470118003,0.3210432826867589,100.0,0.0,0.0,0.0,37.72953818521378,5.573556721912886
14.914914914914915,-16.058307575205717,0.786808705318878,100.0,0.0,0.0,0.0,37.7565397521596,5.588926869379955
15.015015015015017,-14.838539985779454,2.85429563736651,100.0,0.0,0.0,0.0,37.96513264363001,5.798117174332874
15.115115115115117,-17.25982749778105,0.6242321676059809,100.0,0.0,0.0,0.0,38.24150826890434,5.843880788806384
15.215215215215217,-19.595873453145625,0.7472912610516604,100.0,0.0,0.0,0.0,38.408110970467554,5.879082984919132
15.315315315315317,-18.623908617977033,1.6558233404562512,100.0,0.0,0.0,0.0,38.894524951740095,5.727139619123984
15.415415415415417,-19.201340309556713,2.03233865075007,100.0,0.0,0.0,0.0,39.21860215037833,5.378995181385463
15.515515515515517,-20.761157072857916,3.676705751085702,100.0,0.0,0.0,0.0,39.43626781319796,5.453677753460111
15.615615615615617,-21.60069260930028,7.4951141708243565,100.0,0.0,0.0,0.0,39.764208268403316,5.4136488910150256
15.715715715715717,-18.653929152520224,6.219541816529958,100.0,0.0,0.0,0.0,26.091639856740084,19.173255601679752
15.815815815815817,-17.926696778046633,4.283513863968457,100.0,0.0,0.0,0.0,25.79942574588541,18.91203387991648
15.915915915915917,-15.788930327031283,3.772078374324626,100.0,0.0,0.0,0.0,39.08631636664435,5.015809297336381
