# timestamps [seconds],pts
754034.013057,9506915
754034.036214,9508432
754034.058996,9509925
754034.079821,9511290
754034.100890,9512671
754034.124524,9514220
754034.150264,9515907
754034.170027,9517202
754034.197839,9519024
754034.219498,9520444
754034.248108,9522319
754034.271445,9523848
754034.291714,9525176
754034.309761,9526359
754034.330498,9527718
754034.352048,9529130
754034.372990,9530503
754034.396115,9532018
754034.416745,9533370
754034.445543,9535258
754034.467771,9536714
754034.488408,9538067
754034.508737,9539399
754034.531749,9540907
754034.554811,9542419
754034.576531,9543842
754034.629409,9547307
754034.669578,9549940
754034.695318,9551627
754034.719305,9553199
754034.740218,9554569
754034.764454,9556157
754034.790185,9557844
754034.812308,9559294
754034.833297,9560669
754034.855175,9562103
754034.879767,9563715
754034.902548,9565207
754034.923671,9566592
754034.947481,9568152
754034.971251,9569710
754034.992549,9571106
754035.005469,9571952
754035.021579,9573008
754035.042587,9574385
754035.066545,9575955
754035.079237,9576787
754035.098047,9578020
754035.111114,9578876
754035.131145,9580189
754035.147495,9581260
754035.169154,9582680
754035.179135,9583334
754035.195288,9584392
754035.215232,9585699
754035.237779,9587177
754035.257285,9588455
754035.280838,9589999
754035.303763,9591501
754035.315560,9592274
754035.333012,9593418
754035.356956,9594987
754035.381403,9596589
754035.399149,9597752
754035.417560,9598959
754035.431429,9599868
754035.452244,9601232
754035.475877,9602781
754035.501533,9604462
754035.515234,9605360
754035.532065,9606463
754035.554282,9607919
754035.577708,9609454
754035.588861,9610185
754035.607532,9611409
754035.619968,9612224
754035.636789,9613326
754035.647126,9614003
754035.667196,9615319
754035.689142,9616757
754035.712020,9618256
754035.737162,9619904
754035.751313,9620831
754035.771096,9622128
754035.792197,9623511
754035.812872,9624866
754035.825249,9625677
754035.834948,9626312
754035.854978,9627625
754035.874532,9628906
754035.885836,9629647
754035.899511,9630543
754035.919627,9631862
754035.944008,9633460
754035.992922,9636665
754036.024477,9638733
754036.048560,9640311
754036.072701,9641893
754036.095775,9643406
754036.119532,9644963
754036.144129,9646574
754036.155254,9647304
754036.172602,9648440
754036.195456,9649938
754036.220721,9651594
754036.242546,9653024
754036.255780,9653892
754036.270352,9654847
754036.287399,9655964
754036.303899,9657045
754036.319466,9658065
754036.338143,9659289
754036.351143,9660141
754036.371178,9661454
754036.395850,9663071
754036.421531,9664754
754036.442328,9666117
754036.465487,9667635
754036.474624,9668233
754036.487163,9669055
754036.507367,9670379
754036.526156,9671611
754036.543730,9672762
754036.555227,9673516
754036.572515,9674649
754036.595629,9676164
754036.605928,9676838
754036.622012,9677893
754036.639381,9679031
754036.658157,9680261
754036.678762,9681612
754036.700731,9683051
754036.712159,9683800
754036.723274,9684529
754036.743386,9685847
754036.765464,9687294
754036.789382,9688861
754036.811084,9690283
754036.823249,9691081
754036.841940,9692306
754036.868177,9694025
754036.890603,9695495
754036.907151,9696579
754036.929353,9698034
754036.954196,9699662
754036.978717,9701269
754037.003405,9702887
754037.027750,9704483
754037.049994,9705940
754037.069481,9707217
754037.096500,9708988
754037.117872,9710389
754037.142107,9711977
754037.163548,9713382
754037.187718,9714966
754037.209473,9716392
754037.231953,9717865
754037.254195,9719323
754037.274600,9720660
754037.296435,9722091
754037.351588,9725705
754037.387792,9728078
754037.407361,9729360
754037.428759,9730763
754037.450665,9732198
754037.472558,9733633
754037.492029,9734909
754037.512653,9736261
754037.536386,9737816
754037.558401,9739259
754037.581303,9740760
754037.600242,9742001
754037.620911,9743355
754037.641611,9744712
754037.664078,9746184
754037.682991,9747424
754037.703458,9748765
754037.724246,9750127
754037.746737,9751601
754037.769932,9753121
754037.791895,9754561
754037.812471,9755909
754037.833279,9757273
754037.853859,9758622
754037.873768,9759926
754037.896474,9761414
754037.918570,9762862
754037.939566,9764238
754037.959420,9765540
754037.983738,9767133
754038.004493,9768493
754038.024984,9769836
754038.043874,9771074
754038.068351,9772678
754038.090379,9774122
754038.112094,9775545
754038.133737,9776963
754038.156529,9778457
754038.178069,9779869
754038.198879,9781233
754038.218849,9782541
754038.238615,9783837
754038.256797,9785028
754038.276743,9786335
754038.301278,9787943
754038.321314,9789256
754038.339711,9790462
754038.358890,9791719
754038.378230,9792986
754038.401781,9794530
754038.425576,9796089
754038.449727,9797672
754038.469847,9798990
754038.492115,9800450
754038.516667,9802059
754038.538940,9803518
754038.559052,9804836
754038.582026,9806342
754038.601695,9807631
754038.624417,9809120
754038.644545,9810439
754038.666043,9811848
754038.720501,9815417
754038.758175,9817886
754038.783809,9819566
754038.806813,9821073
754038.831563,9822695
754038.853603,9824140
754038.876005,9825608
754038.898764,9827099
754038.922862,9828679
754038.948322,9830347
754038.974405,9832057
754038.999722,9833716
754039.021697,9835156
754039.050687,9837056
754039.074502,9838616
754039.096940,9840087
754039.121711,9841710
754039.145543,9843272
754039.168636,9844786
754039.189060,9846124
754039.211467,9847592
754039.235843,9849190
754039.259916,9850768
754039.284505,9852379
754039.305150,9853732
754039.326757,9855148
754039.350189,9856684
754039.360344,9857349
754039.379867,9858629
754039.400760,9859998
754039.410253,9860620
754039.428276,9861801
754039.453739,9863470
754039.477669,9865038
754039.488649,9865758
754039.506109,9866902
754039.526810,9868258
754039.538003,9868992
754039.551673,9869888
754039.571597,9871194
754039.587392,9872229
754039.606413,9873475
754039.619430,9874328
754039.636600,9875454
754039.655270,9876677
754039.677049,9878104
754039.701217,9879688
754039.711894,9880388
754039.719717,9880901
754039.739265,9882182
754039.760104,9883547
754039.781360,9884940
754039.806321,9886576
754039.829919,9888123
754039.841260,9888866
754039.858506,9889996
754039.871456,9890845
754039.889293,9892014
754039.903305,9892932
754039.923380,9894248
754039.946261,9895747
754039.972131,9897443
754039.987337,9898439
754040.007487,9899760
754040.029886,9901228
754040.052903,9902736
754040.085240,9904855
754040.113623,9906715
754040.127298,9907611
754040.142204,9908588
754040.164265,9910034
754040.175688,9910783
754040.191938,9911848
754040.207454,9912864
754040.227132,9914154
754040.239287,9914951
754040.255721,9916028
754040.277570,9917460
754040.300192,9918942
754040.322269,9920389
754040.332578,9921064
754040.339388,9921511
754040.359412,9922823
754040.382850,9924359
754040.392741,9925007
754040.410313,9926159
754040.433004,9927646
754040.453153,9928966
754040.463382,9929637
754040.481459,9930821
754040.505316,9932385
754040.528988,9933936
754040.552449,9935474
754040.577425,9937111
754040.591369,9938024
754040.608559,9939151
754040.631754,9940671
754040.654746,9942178
754040.676781,9943622
754040.698033,9945015
754040.722015,9946586
754040.733748,9947355
754040.749444,9948384
754040.763402,9949299
754040.781091,9950458
754040.793552,9951274
754040.811557,9952454
754040.827382,9953491
754040.845905,9954705
754040.868881,9956211
754040.892086,9957732
754040.918095,9959436
754040.938923,9960801
754040.949451,9961491
754040.967830,9962696
754040.988381,9964043
754041.010821,9965513
754041.033748,9967016
754041.044254,9967704
754041.059466,9968701
754041.081596,9970151
754041.104743,9971668
754041.114871,9972332
754041.131732,9973437
754041.154893,9974955
754041.177676,9976448
754041.201894,9978035
754041.225397,9979575
754041.246979,9980990
754041.270163,9982509
754041.292438,9983969
754041.314189,9985394
754041.337920,9986950
754041.350779,9987792
754041.368338,9988943
754041.379446,9989671
754041.396759,9990806
754041.453437,9994520
754041.493650,9997155
754041.517298,9998705
754041.536282,9999949
754041.547643,10000694
754041.565270,10001849
754041.587743,10003322
754041.600970,10004189
754041.619704,10005416
754041.643930,10007004
754041.671401,10008804
754041.693501,10010253
754041.715057,10011665
754041.724563,10012288
754041.740848,10013355
754041.764291,10014892
754041.788144,10016455
754041.811521,10017987
754041.824598,10018844
754041.844422,10020143
754041.855880,10020894
754041.872531,10021985
754041.894384,10023417
754041.905048,10024116
754041.922939,10025289
754041.934780,10026065
754041.947442,10026895
754041.967740,10028225
754041.983594,10029264
754041.999908,10030333
754042.015459,10031352
754042.036877,10032756
754042.051407,10033708
754042.073484,10035155
754042.096773,10036681
754042.108015,10037418
754042.115525,10037910
754042.135467,10039217
754042.158545,10040729
754042.169347,10041437
754042.186158,10042539
754042.199374,10043405
754042.217719,10044607
754042.238555,10045973
754042.261025,10047445
754042.272121,10048172
754042.289741,10049327
754042.311490,10050752
754042.338439,10052519
754042.351319,10053363
754042.370132,10054596
754042.383307,10055459
754042.404810,10056868
754042.419520,10057832
754042.436248,10058929
754042.451347,10059918
754042.469575,10061113
754042.492436,10062611
754042.513190,10063971
754042.535741,10065449
754042.558146,10066917
754042.570178,10067706
754042.588598,10068913
754042.603395,10069882
754042.620104,10070978
754042.635600,10071993
754042.652090,10073074
754042.673433,10074472
754042.696083,10075957
754042.720027,10077526
754042.742362,10078990
754042.765067,10080478
754042.817048,10083884
754042.852455,10086205
754042.878886,10087937
754042.889144,10088609
754042.906070,10089718
754042.932284,10091436
754042.954401,10092886
754042.978501,10094465
754043.000836,10095929
754043.021472,10097281
754043.043806,10098745
754043.065002,10100134
754043.086980,10101574
754043.106789,10102872
754043.129784,10104379
754043.150525,10105739
754043.171878,10107138
754043.196188,10108731
754043.218853,10110217
754043.240272,10111620
754043.264103,10113182
754043.286092,10114623
754043.307876,10116051
754043.332193,10117644
754043.356232,10119220
754043.377327,10120602
754043.400695,10122134
754043.425257,10123743
754043.444752,10125021
754043.467026,10126481
754043.491213,10128066
754043.512039,10129430
754043.533904,10130863
754043.556559,10132348
754043.576646,10133664
754043.598900,10135123
754043.618960,10136438
754043.639737,10137799
754043.659578,10139099
754043.679744,10140421
754043.701154,10141824
754043.719224,10143008
754043.738728,10144287
754043.763689,10145922
754043.782946,10147184
754043.801906,10148427
754043.823018,10149810
754043.843621,10151161
754043.864639,10152538
754043.885672,10153917
754043.907715,10155361
754043.931652,10156930
754043.953138,10158338
754043.970756,10159492
754043.992715,10160932
754044.014556,10162363
754044.036221,10163783
754044.054617,10164988
754044.076346,10166412
754044.100841,10168018
754044.120675,10169317
754044.177951,10173071
754044.218908,10175755
754044.240629,10177179
754044.261484,10178545
754044.280512,10179792
754044.301630,10181176
754044.320556,10182417
754044.340399,10183717
754044.361651,10185110
754044.380288,10186331
754044.402846,10187810
754044.424925,10189256
754044.444327,10190528
754044.465293,10191902
754044.491629,10193628
754044.512318,10194984
754044.534439,10196433
754044.554622,10197756
754044.576504,10199190
754044.595128,10200411
754044.614744,10201696
754044.634257,10202975
754044.653122,10204211
754044.674499,10205612
754044.694775,10206941
754044.716038,10208335
754044.736511,10209676
754044.756391,10210979
754044.778234,10212411
754044.804766,10214149
754044.828050,10215675
754044.852656,10217288
754044.871708,10218536
754044.891223,10219815
754044.912020,10221178
754044.934976,10222683
754044.962826,10224508
754044.988206,10226171
754045.013116,10227804
754045.032580,10229079
754045.053858,10230474
754045.076599,10231964
754045.101236,10233578
754045.126104,10235208
754045.146383,10236537
754045.169171,10238031
754045.191428,10239489
754045.212762,10240887
754045.235172,10242356
754045.256680,10243766
754045.276027,10245033
754045.297601,10246447
754045.322036,10248049
754045.343002,10249423
754045.362063,10250672
754045.382115,10251986
754045.400478,10253189
754045.420127,10254477
754045.443664,10256020
754045.465388,10257443
754045.489607,10259030
754045.536897,10262130
754045.570004,10264299
754045.593587,10265845
754045.615803,10267301
754045.638237,10268771
754045.658285,10270085
754045.681941,10271635
754045.705827,10273200
754045.730243,10274800
754045.754910,10276417
754045.776084,10277805
754045.796361,10279134
754045.816840,10280476
754045.837777,10281848
754045.858948,10283235
754045.881301,10284700
754045.902770,10286107
754045.924748,10287547
754045.945284,10288893
754045.969851,10290503
754045.990052,10291827
754046.011504,10293233
754046.032497,10294609
754046.053811,10296005
754046.075997,10297459
754046.099064,10298971
754046.120623,10300384
754046.141921,10301780
754046.168201,10303502
754046.190592,10304969
754046.214483,10306535
754046.238264,10308094
754046.264848,10309836
754046.287228,10311302
754046.308124,10312672
754046.328786,10314026
754046.351546,10315518
754046.373490,10316956
754046.394013,10318301
754046.414238,10319626
754046.437443,10321147
754046.462670,10322800
754046.488958,10324523
754046.509926,10325897
754046.531085,10327284
754046.553712,10328767
754046.574817,10330150
754046.599647,10331777
754046.624349,10333396
754046.645735,10334797
754046.667854,10336247
754046.686411,10337463
754046.708868,10338935
754046.729887,10340312
754046.752457,10341791
754046.775709,10343315
754046.801003,10344973
754046.828266,10346759
754046.849245,10348134
754046.870324,10349516
754046.924223,10353048
754046.962722,10355571
754046.986907,10357156
754047.009489,10358636
754047.033714,10360223
754047.055294,10361638
754047.076657,10363038
754047.103171,10364775
754047.124884,10366198
754047.146730,10367630
754047.169521,10369124
754047.193923,10370723
754047.214222,10372053
754047.238252,10373628
754047.259889,10375046
754047.286376,10376782
754047.306934,10378129
754047.332053,10379775
754047.353405,10381174
754047.376077,10382660
754047.397444,10384060
754047.420329,10385560
754047.442099,10386987
754047.464124,10388430
754047.485265,10389816
754047.508090,10391312
754047.531927,10392874
754047.557347,10394540
754047.581848,10396145
754047.602284,10397485
754047.624209,10398922
754047.643127,10400161
754047.666337,10401682
754047.689184,10403180
754047.710324,10404565
754047.732463,10406016
754047.752785,10407348
754047.774517,10408772
754047.800639,10410484
754047.822402,10411910
754047.844853,10413381
754047.869407,10414991
754047.893688,10416582
754047.916323,10418065
754047.938330,10419507
754047.959871,10420919
754047.979894,10422231
754048.002451,10423710
754048.026933,10425314
754048.051819,10426945
754048.072319,10428288
754048.092641,10429620
754048.113317,10430975
754048.134811,10432384
754048.157317,10433859
754048.182333,10435498
754048.204783,10436969
754048.265931,10440977
754048.300667,10443253
754048.323733,10444765
754048.345203,10446172
754048.368390,10447691
754048.388910,10449036
754048.408125,10450295
754048.428988,10451663
754048.448398,10452935
754048.471648,10454458
754048.495268,10456006
754048.515269,10457317
754048.535069,10458615
754048.553623,10459831
754048.572719,10461082
754048.591890,10462339
754048.612266,10463674
754048.635735,10465212
754048.657915,10466665
754048.680602,10468152
754048.706959,10469880
754048.730132,10471398
754048.748781,10472620
754048.771015,10474077
754048.791685,10475432
754048.814210,10476908
754048.837119,10478410
754048.857182,10479724
754048.880044,10481223
754048.899330,10482487
754048.920353,10483864
754048.939988,10485151
754048.960568,10486500
754048.980770,10487824
754049.001935,10489211
754049.021112,10490468
754049.041971,10491835
754049.062888,10493205
754049.084759,10494639
754049.106201,10496044
754049.124684,10497255
754049.143671,10498499
754049.166971,10500026
754049.186379,10501298
754049.205481,10502550
754049.226727,10503943
754049.246762,10505256
754049.267205,10506595
754049.288385,10507983
754049.310526,10509434
754049.335224,10511053
754049.356115,10512422
754049.378339,10513878
754049.401463,10515394
754049.424975,10516935
754049.445835,10518302
754049.467150,10519699
754049.491150,10521272
754049.513867,10522760
754049.538908,10524401
754049.560759,10525833
754049.585623,10527463
754049.609391,10529020
754049.629698,10530351
754049.655934,10532071
754049.679911,10533642
754049.700746,10535007
754049.721883,10536393
754049.744790,10537894
754049.765930,10539279
754049.788657,10540769
754049.810175,10542179
754049.832682,10543654
754049.854885,10545109
754049.878758,10546673
754049.900532,10548100
754049.924021,10549640
754049.945111,10551022
754049.967020,10552458
754049.988805,10553885
754050.013412,10555498
754050.036189,10556991
754050.058766,10558470
754050.083712,10560105
754050.105585,10561539
754050.128646,10563050
754050.153482,10564677
754050.176248,10566169
754050.197523,10567564
754050.220190,10569049
754050.241175,10570424
754050.261236,10571739
754050.285823,10573350
754050.306941,10574734
754050.328639,10576156
754050.352111,10577695
754050.376779,10579311
754050.400359,10580857
754050.424199,10582419
754050.447334,10583935
754050.468228,10585304
754050.489610,10586706
754050.510510,10588075
754050.535000,10589680
754050.556413,10591084
754050.577654,10592476
754050.603512,10594170
754050.625019,10595580
754050.645787,10596941
754050.671258,10598610
754050.694717,10600147
754050.718007,10601674
754050.740388,10603140
754050.766991,10604884
754050.790644,10606434
754050.816022,10608097
754050.839774,10609654
754050.865882,10611365
754050.892813,10613129
754050.917604,10614754
754050.940794,10616274
754050.983193,10619053
754051.014111,10621079
754051.036926,10622574
754051.060372,10624110
754051.083018,10625595
754051.105838,10627090
754051.128425,10628570
754051.153650,10630223
754051.177123,10631762
754051.202349,10633415
754051.224909,10634893
754051.246246,10636292
754051.269367,10637807
754051.290555,10639196
754051.313294,10640686
754051.337958,10642302
754051.360452,10643776
754051.385823,10645439
754051.409309,10646978
754051.432356,10648488
754051.454601,10649946
754051.480470,10651642
754051.504124,10653192
754051.529597,10654861
754051.552850,10656385
754051.573719,10657753
754051.598747,10659393
754051.621507,10660884
754051.641919,10662222
754051.662764,10663588
754051.688606,10665282
754051.709385,10666644
754051.734280,10668275
754051.757267,10669781
754051.777077,10671080
754051.801158,10672658
754051.821268,10673976
754051.842326,10675356
754051.865394,10676868
754051.886608,10678258
754051.909497,10679758
754051.934056,10681367
754051.958051,10682940
754051.980835,10684433
754052.006879,10686140
754052.029555,10687626
754052.051386,10689057
754052.074303,10690558
754052.100237,10692258
754052.120848,10693609
754052.143732,10695108
754052.167727,10696681
754052.192167,10698283
754052.214717,10699760
754052.237645,10701263
754052.259345,10702685
754052.280887,10704097
754052.302197,10705493
754052.324269,10706940
754052.355007,10708954
754052.383042,10710792
754052.404669,10712209
754052.425126,10713550
754052.445304,10714872
754052.464700,10716143
754052.486105,10717546
754052.509368,10719070
754052.533728,10720667
754052.557994,10722257
754052.578998,10723634
754052.603156,10725217
754052.626209,10726728
754052.649652,10728264
754052.673302,10729814
754052.693120,10731113
754052.716289,10732631
754052.737566,10734025
754052.761156,10735571
754052.784965,10737132
754052.808214,10738655
754052.832460,10740244
754052.854461,10741686
754052.877207,10743177
754052.899162,10744616
754052.922100,10746119
754052.945189,10747632
754052.967358,10749085
754052.990408,10750595
754053.012313,10752031
754053.036766,10753633
754053.060754,10755206
754053.088339,10757013
754053.111525,10758533
754053.132079,10759880
754053.158863,10761635
754053.182347,10763174
754053.205087,10764664
754053.229550,10766268
754053.251030,10767675
754053.274599,10769220
754053.298636,10770795
754053.322855,10772382
754053.345026,10773835
754053.368832,10775395
754053.390183,10776795
754053.411083,10778164
754053.436705,10779843
754053.456962,10781171
754053.479407,10782642
754053.503197,10784201
754053.523188,10785511
754053.543001,10786810
754053.566799,10788369
754053.588370,10789783
754053.608583,10791107
754053.631001,10792577
754053.654042,10794087
754053.674608,10795434
754053.714768,10798066
754053.742375,10799876
754053.763099,10801234
754053.785815,10802722
754053.809521,10804276
754053.829653,10805595
754053.849901,10806922
754053.870090,10808245
754053.890731,10809598
754053.912828,10811046
754053.934054,10812437
754053.953537,10813714
754053.971585,10814897
754053.992615,10816275
754054.013334,10817633
754054.037509,10819217
754054.059219,10820640
754054.080870,10822059
754054.102989,10823508
754054.124483,10824917
754054.147538,10826428
754054.169724,10827882
754054.188573,10829117
754054.216102,10830921
754054.239282,10832440
754054.261487,10833896
754054.286177,10835514
754054.305874,10836804
754054.329042,10838323
754054.351375,10839786
754054.372804,10841191
754054.395258,10842662
754054.415883,10844014
754054.438578,10845501
754054.461790,10847022
754054.483629,10848454
754054.506839,10849975
754054.528348,10851384
754054.550670,10852847
754054.573287,10854329
754054.597464,10855914
754054.621630,10857498
754054.643415,10858925
754054.664190,10860287
754054.689066,10861917
754054.711273,10863372
754054.734081,10864867
754054.756788,10866355
754054.777619,10867720
754054.800886,10869245
754054.821003,10870563
754054.841867,10871931
754054.864972,10873445
754054.886817,10874877
754054.908647,10876307
754054.933173,10877914
754054.954352,10879302
754054.976042,10880724
754054.996052,10882035
754055.017903,10883467
754055.042515,10885080
754055.066427,10886647
754055.088467,10888092
754055.110398,10889529
754055.132612,10890985
754055.156281,10892536
754055.178013,10893960
754055.198984,10895334
754055.221234,10896793
754055.246240,10898431
754055.272281,10900138
754055.292675,10901474
754055.316952,10903065
754055.340577,10904614
754055.364834,10906203
754055.384896,10907518
754055.404299,10908790
754055.424690,10910126
754055.448245,10911670
754055.471374,10913185
754055.490618,10914447
754055.511075,10915787
754055.533269,10917242
754055.555014,10918667
754055.573708,10919892
754055.593135,10921165
754055.616456,10922693
754055.639293,10924190
754055.658168,10925427
754055.679310,10926813
754055.699399,10928129
754055.720930,10929540
754055.740385,10930815
754055.760113,10932108
754055.779458,10933376
754055.798937,10934652
754055.818062,10935906
754055.838692,10937258
754055.858708,10938569
754055.881362,10940054
754055.902892,10941465
754055.923965,10942846
754055.945719,10944272
754055.965883,10945593
754055.987180,10946989
754056.008845,10948409
754056.032106,10949933
754056.054280,10951386
754056.075323,10952765
754056.098354,10954275
754056.118387,10955587
754056.137845,10956863
754056.160088,10958320
754056.182463,10959787
754056.206075,10961334
754056.228457,10962801
754056.250060,10964217
754056.276164,10965927
754056.301256,10967572
754056.324296,10969082
754056.344711,10970420
754056.366351,10971838
754056.391466,10973484
754056.441374,10976754
754056.476482,10979055
754056.503326,10980814
754056.523882,10982162
754056.543248,10983431
754056.564911,10984850
754056.588859,10986420
754056.609850,10987796
754056.633624,10989354
754056.655090,10990760
754056.676723,10992178
754056.700220,10993718
754056.722268,10995163
754056.742363,10996480
754056.768580,10998198
754056.790824,10999656
754056.814051,11001178
754056.834024,11002487
754056.857269,11004010
754056.878040,11005371
754056.899755,11006794
754056.920997,11008187
754056.941693,11009543
754056.964387,11011030
754056.985812,11012434
754057.009481,11013985
754057.033487,11015559
754057.054583,11016941
754057.074966,11018277
754057.096189,11019668
754057.118608,11021137
754057.138571,11022445
754057.160552,11023886
754057.182571,11025329
754057.205189,11026811
754057.226762,11028225
754057.250645,11029790
754057.272395,11031215
754057.294065,11032636
754057.320944,11034397
754057.341895,11035770
754057.364220,11037233
754057.389383,11038882
754057.411149,11040309
754057.432636,11041717
754057.456873,11043305
754057.476603,11044598
754057.498300,11046020
754057.518817,11047365
754057.539928,11048748
754057.563766,11050310
754057.585660,11051745
754057.606925,11053139
754057.628607,11054560
754057.650198,11055975
754057.672411,11057430
754057.699251,11059189
754057.722457,11060710
754057.748301,11062404
754057.774905,11064147
754057.813512,11066678
754057.844255,11068692
754057.868677,11070293
754057.892140,11071830
754057.918004,11073525
754057.942650,11075141
754057.966308,11076691
754057.987867,11078104
754058.010096,11079561
754058.031957,11080993
754058.052756,11082356
754058.072464,11083648
754058.093346,11085016
754058.116627,11086542
754058.138025,11087944
754058.161311,11089471
754058.185094,11091029
754058.205668,11092377
754058.229056,11093910
754058.252450,11095443
754058.274458,11096886
754058.301220,11098639
754058.324399,11100158
754058.347190,11101652
754058.370557,11103183
754058.391391,11104549
754058.416273,11106179
754058.440111,11107742
754058.461495,11109143
754058.488513,11110914
754058.512432,11112481
754058.537446,11114121
754058.561845,11115720
754058.585515,11117271
754058.609536,11118845
754058.630637,11120228
754058.656335,11121912
754058.676398,11123227
754058.704215,11125050
754058.728533,11126643
754058.756241,11128459
754058.778834,11129940
754058.804585,11131627
754058.826859,11133087
754058.848211,11134487
754058.869891,11135907
754058.890420,11137253
754058.912808,11138720
754058.936368,11140264
754058.958913,11141741
754058.979772,11143108
754059.003267,11144648
754059.022466,11145906
754059.045242,11147399
754059.066088,11148765
754059.086666,11150114
754059.107235,11151462
754059.131191,11153032
754059.176198,11155981
754059.208558,11158102
754059.231645,11159615
754059.253990,11161079
754059.274839,11162446
754059.298004,11163964
754059.321262,11165488
754059.345558,11167080
754059.368981,11168615
754059.393395,11170215
754059.417531,11171797
754059.440500,11173302
754059.460549,11174616
754059.482377,11176047
754059.504164,11177474
754059.529247,11179118
754059.551361,11180567
754059.574209,11182065
754059.594199,11183375
754059.614046,11184676
754059.639549,11186347
754059.661419,11187780
754059.686727,11189439
754059.708784,11190884
754059.736532,11192703
754059.759324,11194196
754059.782677,11195727
754059.806847,11197311
754059.830666,11198872
754059.855493,11200499
754059.878925,11202034
754059.902044,11203549
754059.927435,11205213
754059.953118,11206897
754059.975949,11208393
754059.999660,11209947
754060.022662,11211454
754060.045033,11212920
754060.068533,11214460
754060.089031,11215804
754060.111333,11217265
754060.133471,11218716
754060.157996,11220323
754060.179266,11221717
754060.204075,11223343
754060.225060,11224718
754060.246162,11226101
754060.271323,11227750
754060.297342,11229455
754060.320500,11230973
754060.345122,11232587
754060.370055,11234221
754060.391511,11235627
754060.412738,11237018
754060.437439,11238637
754060.463045,11240315
754060.487633,11241926
754060.527599,11244545
754060.560697,11246714
754060.584532,11248276
754060.606605,11249723
754060.629283,11251209
754060.653404,11252790
754060.674907,11254199
754060.699362,11255802
754060.724508,11257450
754060.748550,11259025
754060.774129,11260702
754060.797941,11262262
754060.820200,11263721
754060.842894,11265208
754060.863376,11266550
754060.885690,11268013
754060.907254,11269426
754060.928678,11270830
754060.950752,11272277
754060.973436,11273763
754060.994042,11275114
754061.017250,11276634
754061.039372,11278084
754061.061557,11279538
754061.081595,11280851
754061.101391,11282149
754061.122162,11283510
754061.144696,11284987
754061.166012,11286384
754061.185518,11287662
754061.205353,11288962
754061.228398,11290472
754061.249895,11291881
754061.273960,11293458
754061.293435,11294734
754061.313813,11296070
754061.337101,11297596
754061.361251,11299179
754061.386268,11300818
754061.411135,11302448
754061.433945,11303943
754061.459165,11305595
754061.480844,11307016
754061.502554,11308439
754061.527252,11310057
754061.550576,11311586
754061.576026,11313254
754061.597324,11314650
754061.618595,11316044
754061.639411,11317408
754061.660801,11318810
754061.684069,11320334
754061.707760,11321887
754061.732319,11323497
754061.755632,11325024
754061.778478,11326522
754061.801707,11328044
754061.824247,11329521
754061.844679,11330860
754061.887675,11333678
754061.919228,11335746
754061.944912,11337429
754061.967682,11338921
754061.990990,11340449
754062.012700,11341871
754062.036917,11343458
754062.060092,11344977
754062.084917,11346604
754062.109882,11348240
754062.133424,11349783
754062.155007,11351197
754062.177027,11352640
754062.198786,11354066
754062.223564,11355690
754062.243349,11356987
754062.264005,11358341
754062.288827,11359967
754062.307782,11361209
754062.326853,11362459
754062.348744,11363894
754062.370861,11365343
754062.393932,11366855
754062.417839,11368422
754062.440379,11369899
754062.461375,11371275
754062.484862,11372814
754062.510307,11374482
754062.532825,11375958
754062.553251,11377296
754062.576118,11378795
754062.598844,11380284
754062.625126,11382007
754062.648073,11383510
754062.669039,11384884
754062.690013,11386259
754062.710540,11387604
754062.734425,11389170
754062.756354,11390607
754062.777000,11391960
754062.801646,11393575
754062.824271,11395058
754062.845072,11396421
754062.866435,11397821
754062.885123,11399046
754062.908298,11400564
754062.932151,11402128
754062.954628,11403601
754062.974984,11404935
754062.997383,11406402
754063.020713,11407931
754063.040647,11409238
754063.064441,11410797
754063.089416,11412434
754063.110460,11413813
754063.133194,11415303
754063.155711,11416779
754063.181663,11418479
754063.203707,11419924
754063.254405,11423246
754063.289363,11425537
754063.313505,11427120
754063.338734,11428773
754063.361211,11430246
754063.382906,11431668
754063.408330,11433334
754063.432156,11434895
754063.455140,11436402
754063.476681,11437813
754063.501464,11439437
754063.524890,11440973
754063.545619,11442331
754063.565961,11443664
754063.587396,11445069
754063.608481,11446451
754063.627196,11447677
754063.649899,11449165
754063.675271,11450828
754063.700566,11452486
754063.719056,11453697
754063.742392,11455227
754063.766287,11456793
754063.789568,11458318
754063.811275,11459741
754063.837459,11461457
754063.860607,11462974
754063.884373,11464531
754063.907294,11466034
754063.932210,11467666
754063.957236,11469306
754063.981277,11470882
754064.005638,11472478
754064.028376,11473969
754064.051826,11475505
754064.075567,11477061
754064.100569,11478700
754064.122785,11480156
754064.145338,11481634
754064.170061,11483254
754064.194889,11484881
754064.221115,11486600
754064.247233,11488311
754064.270792,11489855
754064.293405,11491337
754064.316747,11492867
754064.341464,11494487
754064.365553,11496066
754064.387426,11497499
754064.410758,11499028
754064.432900,11500479
754064.455270,11501945
754064.476803,11503356
754064.497590,11504719
754064.521555,11506289
754064.541361,11507587
754064.564108,11509078
754064.617317,11512565
754064.647611,11514550
754064.669851,11516008
754064.693516,11517559
754064.714663,11518944
754064.735487,11520309
754064.760222,11521930
754064.781923,11523352
754064.806774,11524981
754064.829787,11526489
754064.854196,11528089
754064.879717,11529761
754064.904568,11531390
754064.936262,11533467
754064.961672,11535132
754064.989527,11536958
